osm_id,matrix_index
236065030,1606
236065032,1607
236066905,1608
236066915,1609
236071498,1610
236071521,1611
236082246,1612
236082249,1613
236082251,1614
236089816,1615
236091541,1616
236091653,1617
236091723,1618
236091963,1619
236091974,1620
236091975,1621
236092510,1622
236092879,1623
236092881,1624
236103510,1625
236103524,1626
236103702,1627
236106101,1628
236107395,1629
236109551,1630
236114287,1631
236115165,1632
236128764,1633
236130703,1634
236130705,1635
236132612,1636
236132614,1637
237188735,1638
237189209,1639
237196403,1640
237198900,1641
237198901,1642
237198902,1643
240175401,1644
240177520,1645
240179765,1646
240179768,1647
240179771,1648
240179772,1649
240182269,1650
240183634,1651
240192405,1652
240193460,1653
240193468,1654
242921261,1655
242921380,1656
242921381,1657
242921418,1658
242921419,1659
242921575,1660
242921704,1661
242921712,1662
242921717,1663
242921783,1664
242921784,1665
242921785,1666
242921923,1667
242921943,1668
242922019,1669
242922020,1670
242922202,1671
242922242,1672
242922428,1673
242922655,1674
242922704,1675
242922880,1676
242922882,1677
242922883,1678
242922884,1679
242922885,1680
242922993,1681
242922994,1682
242922998,1683
242923000,1684
242923002,1685
242923003,1686
245457922,1687
245457924,1688
245457932,1689
245457933,1690
245457945,1691
245457946,1692
245457948,1693
245462972,1694
245462975,1695
245462977,1696
245462980,1697
245462985,1698
245462995,1699
245462996,1700
245462999,1701
245463000,1702
245463003,1703
245463005,1704
245463010,1705
245463011,1706
245463013,1707
246173693,1708
246173708,1709
246551644,1710
246551654,1711
246551716,1712
246551728,1713
246551738,1714
246551774,1715
246551782,1716
246551784,1717
246551833,1718
246551844,1719
246551848,1720
246551851,1721
246551859,1722
246551863,1723
246551897,1724
246551901,1725
246551903,1726
246551907,1727
246551911,1728
246551919,1729
246551922,1730
247122992,1731
247122993,1732
247123166,1733
247123168,1734
247123172,1735
247123177,1736
247123224,1737
247123233,1738
247123241,1739
247123323,1740
247189221,1741
247259805,1742
247897253,1743
247897267,1744
248037851,1745
248037853,1746
248539899,1747
248539900,1748
248539902,1749
248539903,1750
248539904,1751
248539905,1752
248539906,1753
248539911,1754
248539912,1755
248780644,1756
248780650,1757
248780651,1758
248780652,1759
248780653,1760
248780661,1761
248781409,1762
248781410,1763
248781411,1764
248781741,1765
248781744,1766
248782307,1767
248782308,1768
248782310,1769
248782313,1770
248782314,1771
248782316,1772
248782319,1773
248782320,1774
248782321,1775
