,GraphhopperKoordinaten,startpoint_lat,startpoint_lon,endpoint_lat,endpoint_lon,StartStationID,StartStationName,EndStationID,EndStationName
1203,"[(8.482362, 49.47032), (8.482866, 49.469954), (8.483724, 49.470094), (8.483796, 49.470009), (8.483841, 49.470072), (8.483902, 49.470263), (8.48389, 49.470452), (8.483988, 49.470549), (8.48406, 49.471127), (8.484208, 49.47205), (8.4842, 49.472115), (8.48415, 49.472196), (8.483713, 49.472556), (8.483264, 49.472946), (8.482704, 49.473508), (8.482565, 49.473563), (8.482487, 49.473684), (8.482709, 49.473793), (8.482525, 49.473934), (8.482366, 49.474076), (8.482372, 49.474112), (8.48223, 49.47412), (8.481774, 49.474619), (8.480903, 49.475621), (8.480626, 49.47587), (8.47912, 49.477113), (8.475863, 49.479774), (8.475653, 49.479936), (8.474956, 49.480543), (8.474079, 49.481242), (8.474008, 49.481337), (8.473878, 49.481451), (8.473836, 49.481657), (8.473572, 49.481706), (8.473586, 49.481746), (8.474165, 49.482352), (8.475049, 49.483322), (8.47547, 49.483738), (8.475437, 49.483824), (8.47537, 49.483851), (8.475313, 49.483886), (8.475261, 49.483936), (8.475231, 49.483994), (8.475223, 49.484056), (8.47524, 49.484118), (8.47528, 49.484174), (8.47534, 49.484222), (8.475417, 49.484258), (8.475505, 49.484281), (8.475424, 49.484393), (8.474941, 49.484582), (8.475133, 49.484793), (8.475148, 49.484878), (8.475162, 49.484989), (8.475137, 49.485063), (8.475033, 49.485168), (8.474915, 49.485213), (8.474796, 49.485273), (8.474616, 49.485348), (8.473639, 49.485731)]",49.47032,8.482362,49.485731,8.473639,339478,Hochschule Mannheim,4915747,P7 - Fressgasse
1204,"[(8.467846, 49.477824), (8.467896, 49.477872), (8.46702, 49.478245), (8.466964, 49.4782), (8.467013, 49.47817), (8.466877, 49.478154), (8.46686, 49.478141), (8.466911, 49.478112), (8.466829, 49.478044), (8.46666, 49.478119), (8.46662, 49.478126), (8.466578, 49.478119), (8.466533, 49.478098), (8.466421, 49.478131), (8.466426, 49.478253), (8.466429, 49.478327), (8.46641, 49.478441), (8.466387, 49.47853), (8.466347, 49.478612), (8.465735, 49.479414), (8.465604, 49.479569), (8.465522, 49.479651), (8.465177, 49.479931), (8.465131, 49.479993), (8.465105, 49.480067), (8.465136, 49.480208), (8.465205, 49.480352), (8.465266, 49.48043), (8.465358, 49.480522), (8.466023, 49.481094), (8.466017, 49.481188), (8.465992, 49.481311), (8.465954, 49.481375), (8.465924, 49.481404), (8.465798, 49.481478), (8.465674, 49.481528), (8.465053, 49.481716), (8.464952, 49.481761), (8.465057, 49.481841), (8.46486, 49.4822), (8.464657, 49.482275), (8.46454, 49.482217), (8.464202, 49.482407), (8.463739, 49.482604), (8.463189, 49.482823), (8.463186, 49.482853), (8.463205, 49.48288), (8.463187, 49.482904), (8.462991, 49.482976), (8.462945, 49.483037), (8.462666, 49.483137), (8.461594, 49.48358), (8.461248, 49.483707), (8.461008, 49.483713), (8.460477, 49.48362), (8.460224, 49.483716), (8.460092, 49.483707), (8.459806, 49.483817), (8.45972, 49.483834), (8.459391, 49.483949), (8.459185, 49.483991), (8.458769, 49.48416), (8.458692, 49.484228), (8.458375, 49.484362), (8.458195, 49.484457), (8.458054, 49.484689), (8.458011, 49.484719), (8.45794, 49.484753), (8.457869, 49.484767), (8.457799, 49.484821), (8.457413, 49.485035), (8.457065, 49.485271), (8.456964, 49.485358), (8.456837, 49.485551), (8.456492, 49.486009), (8.45636, 49.486263), (8.456333, 49.486343), (8.456326, 49.486425), (8.456343, 49.486512), (8.456372, 49.486543), (8.456462, 49.486601), (8.456296, 49.48666), (8.45613, 49.486805), (8.456078, 49.48687), (8.456258, 49.488016), (8.456331, 49.488469), (8.456251, 49.488584), (8.456288, 49.488825), (8.45662, 49.489348), (8.456864, 49.489677), (8.456813, 49.4897), (8.456777, 49.489733), (8.456754, 49.489786), (8.456756, 49.489842), (8.456778, 49.489886), (8.456947, 49.490074), (8.457019, 49.490119), (8.457731, 49.490441), (8.45784, 49.490599), (8.458053, 49.490821), (8.458463, 49.491179), (8.458615, 49.491301), (8.458679, 49.491328), (8.458752, 49.491342), (8.458871, 49.49132), (8.458949, 49.491419), (8.458811, 49.491459), (8.458772, 49.491484), (8.458736, 49.491549), (8.458742, 49.491587), (8.458765, 49.49162), (8.459037, 49.49194), (8.459411, 49.492294), (8.459654, 49.492497), (8.459702, 49.492622), (8.459902, 49.492765), (8.460187, 49.492945), (8.459933, 49.493032), (8.45989, 49.49313), (8.459155, 49.49343), (8.459537, 49.49427), (8.459538, 49.494361), (8.459582, 49.494381), (8.45961, 49.494406), (8.459652, 49.494498)]",49.477824,8.467846,49.494498,8.459652,364019650,Lindenhofplatz / HBF Süd,30612203,Jungbusch - Beilstraße
1205,"[(8.482362, 49.47032), (8.482866, 49.469954), (8.483724, 49.470094), (8.483796, 49.470009), (8.483841, 49.470072), (8.483902, 49.470263), (8.48389, 49.470452), (8.483988, 49.470549), (8.48406, 49.471127), (8.484208, 49.47205), (8.4842, 49.472115), (8.48415, 49.472196), (8.483713, 49.472556), (8.483264, 49.472946), (8.482704, 49.473508), (8.482565, 49.473563), (8.482487, 49.473684), (8.482709, 49.473793), (8.482525, 49.473934), (8.482366, 49.474076), (8.482372, 49.474112), (8.48223, 49.47412), (8.481774, 49.474619), (8.480903, 49.475621), (8.480626, 49.47587), (8.47912, 49.477113), (8.475863, 49.479774), (8.475653, 49.479936), (8.474956, 49.480543), (8.474079, 49.481242), (8.474008, 49.481337), (8.473878, 49.481451), (8.473836, 49.481657), (8.473572, 49.481706), (8.473586, 49.481746), (8.474165, 49.482352), (8.475049, 49.483322), (8.47547, 49.483738), (8.47577, 49.483758), (8.475941, 49.483828), (8.476011, 49.48389), (8.476055, 49.483957), (8.476078, 49.484099), (8.475972, 49.484285), (8.47628, 49.484649), (8.476211, 49.484677), (8.476263, 49.484739), (8.477338, 49.485943), (8.478705, 49.487447), (8.478732, 49.487508), (8.478742, 49.487629), (8.478926, 49.487676), (8.479118, 49.487749), (8.47941, 49.487927), (8.479574, 49.488056), (8.479845, 49.488302), (8.480038, 49.488525), (8.480538, 49.489221), (8.481055, 49.489965), (8.481241, 49.490287), (8.481908, 49.491217), (8.482336, 49.491839), (8.482535, 49.492152), (8.482772, 49.492499), (8.482892, 49.492646), (8.483018, 49.49277), (8.483259, 49.492971), (8.483531, 49.493138), (8.483639, 49.493199), (8.484104, 49.493417), (8.484642, 49.493691), (8.48481, 49.493804), (8.48478, 49.494044), (8.484755, 49.49411), (8.484698, 49.494181), (8.484569, 49.494261), (8.484257, 49.494332), (8.484104, 49.494359), (8.484127, 49.494436), (8.484127, 49.497153), (8.483812, 49.497229)]",49.47032,8.482362,49.497229,8.483812,339478,Hochschule Mannheim,,
1206,"[(8.457804, 49.497216), (8.457752, 49.496944), (8.457766, 49.4969), (8.457808, 49.496846), (8.458359, 49.496788), (8.458916, 49.496749), (8.459018, 49.496752), (8.4591, 49.496768), (8.459188, 49.496817), (8.459223, 49.496855), (8.459243, 49.496897), (8.459249, 49.496946), (8.459196, 49.497142), (8.459191, 49.497229), (8.459262, 49.497526), (8.459335, 49.497707), (8.459404, 49.497836), (8.459485, 49.497958), (8.460387, 49.498915), (8.460542, 49.499108), (8.460639, 49.499269), (8.4607, 49.49942), (8.460734, 49.499594), (8.460728, 49.499739), (8.460695, 49.499898), (8.460643, 49.499887), (8.460603, 49.499966), (8.460562, 49.499957), (8.460597, 49.499883), (8.460574, 49.499853), (8.461036, 49.49968), (8.46107, 49.499678), (8.461123, 49.499688), (8.461231, 49.499539), (8.461203, 49.499513), (8.46166, 49.499348), (8.462152, 49.499103), (8.462453, 49.49897), (8.463232, 49.49872), (8.463375, 49.498883), (8.463434, 49.498903), (8.464607, 49.499113), (8.464756, 49.499168), (8.464893, 49.49908), (8.465016, 49.499132), (8.465107, 49.499147), (8.465785, 49.499153), (8.466166, 49.499133), (8.466424, 49.499106), (8.466753, 49.499055), (8.466844, 49.499048), (8.466877, 49.499059), (8.467046, 49.499162), (8.467426, 49.498924), (8.467786, 49.499398), (8.467931, 49.499506), (8.468481, 49.50024), (8.470515, 49.500982), (8.470947, 49.500712)]",49.497216,8.457804,49.500712,8.470947,339352,Jungbusch - Popakademie,30612231,Neckarstadt-West – Gartenfeldstraße
1207,"[(8.480299, 49.48956), (8.480291, 49.489504), (8.480259, 49.489459), (8.480426, 49.489409), (8.480726, 49.489493), (8.480839, 49.489524), (8.480873, 49.489489), (8.480947, 49.489598), (8.480315, 49.489788), (8.480267, 49.489723), (8.48021, 49.489705), (8.480194, 49.489671), (8.478772, 49.490082), (8.478721, 49.490066), (8.478641, 49.490207), (8.478627, 49.490273), (8.478628, 49.490437), (8.478894, 49.490847), (8.478889, 49.490947), (8.478874, 49.490988), (8.478756, 49.491094), (8.478316, 49.491229), (8.478199, 49.491259), (8.477983, 49.491294), (8.47702, 49.49157), (8.476958, 49.491623), (8.476993, 49.491626), (8.476991, 49.491647), (8.477058, 49.491731), (8.477141, 49.491708), (8.477187, 49.49178), (8.477213, 49.491796), (8.477294, 49.491771), (8.477279, 49.491751), (8.477188, 49.491777), (8.477145, 49.49178), (8.477374, 49.493854), (8.477321, 49.494235), (8.477311, 49.494298), (8.476513, 49.494544), (8.47679, 49.494913), (8.476766, 49.494957), (8.476994, 49.495253), (8.476946, 49.495278), (8.476899, 49.495758), (8.476763, 49.495823), (8.476793, 49.495851), (8.476906, 49.495795), (8.476944, 49.495827), (8.476232, 49.496169), (8.475424, 49.496531), (8.475312, 49.496562), (8.47511, 49.4966), (8.47503, 49.496558), (8.474831, 49.496504), (8.474655, 49.496516), (8.47421, 49.496618), (8.472728, 49.497102), (8.472607, 49.497152), (8.472541, 49.497198), (8.472242, 49.497327), (8.472006, 49.497413), (8.469096, 49.498356), (8.468248, 49.498643), (8.467598, 49.498844), (8.467426, 49.498924), (8.467299, 49.499003)]",49.48956,8.480299,49.499003,8.467299,339457,Theresienkrankenhaus,339349,Neumarkt
1208,"[(8.471311, 49.490831), (8.471231, 49.490745), (8.47043, 49.491063), (8.471655, 49.492405), (8.471693, 49.492619), (8.471785, 49.492956), (8.471777, 49.493056), (8.47157, 49.493232), (8.471531, 49.493367), (8.471536, 49.493407), (8.471562, 49.493452), (8.472896, 49.494903), (8.47304, 49.495038), (8.473185, 49.495134), (8.473268, 49.495202), (8.473396, 49.495333), (8.472971, 49.49552), (8.473039, 49.495594), (8.471776, 49.496012), (8.471711, 49.496106), (8.47152, 49.496165), (8.47231, 49.497202), (8.472318, 49.497226), (8.47231, 49.49725), (8.472242, 49.497327), (8.472006, 49.497413), (8.470769, 49.497813), (8.47124, 49.498445), (8.470456, 49.498931), (8.469851, 49.499323), (8.468347, 49.500241), (8.467812, 49.500591), (8.467042, 49.50105), (8.465223, 49.502186)]",49.490831,8.471311,49.502186,8.465223,30612250,U3 – Herschelbad,660983,Neckarstadt-West - Riedfeldstraße
1209,"[(8.4898, 49.478364), (8.49006, 49.478261), (8.48936, 49.477498), (8.488073, 49.478001), (8.488011, 49.478011), (8.487941, 49.478012), (8.487716, 49.477962), (8.487572, 49.477941), (8.487538, 49.478026), (8.487352, 49.478031), (8.48714, 49.478074), (8.48704, 49.478004), (8.48696, 49.477961), (8.486321, 49.477952), (8.486185, 49.477982), (8.485969, 49.478063), (8.485839, 49.477927), (8.484847, 49.478309), (8.484792, 49.478247), (8.483789, 49.478661), (8.483147, 49.477952), (8.482493, 49.478474)]",49.478364,8.4898,49.478474,8.482493,195402059,Oststadt - Augusta Anlage,339485,Schwetzingerstadt - Pestalozzischule
1210,"[(8.495196, 49.452886), (8.495168, 49.452845), (8.49517, 49.452976), (8.495213, 49.453066), (8.495207, 49.453098), (8.495406, 49.453141), (8.495751, 49.453258), (8.496203, 49.453376), (8.496335, 49.453354), (8.496479, 49.45334), (8.496947, 49.453385), (8.497254, 49.453425), (8.497232, 49.453575), (8.497966, 49.45365), (8.498975, 49.453768), (8.499423, 49.453934), (8.499596, 49.454028), (8.499658, 49.453989), (8.50101, 49.454784), (8.50126, 49.454914), (8.501493, 49.455013), (8.504288, 49.455795), (8.504496, 49.455794), (8.505343, 49.456059), (8.505487, 49.456139), (8.505545, 49.456228), (8.506599, 49.456642), (8.507451, 49.456992), (8.509201, 49.457681), (8.509723, 49.457885), (8.509786, 49.457922), (8.509859, 49.458006), (8.510352, 49.458738), (8.510977, 49.459565), (8.511544, 49.460284), (8.512197, 49.461009), (8.51237, 49.461213), (8.513556, 49.460765), (8.513732, 49.460726), (8.513917, 49.460699), (8.514062, 49.460689), (8.514247, 49.46065), (8.514734, 49.460447), (8.516233, 49.460021), (8.516352, 49.460042), (8.51631, 49.460126), (8.516374, 49.460148), (8.51644, 49.460182), (8.516482, 49.460211), (8.51659, 49.460323), (8.520651, 49.464892), (8.520801, 49.465081), (8.520901, 49.465235), (8.521463, 49.466315), (8.52205, 49.46741), (8.52213, 49.467593), (8.522216, 49.467876), (8.522427, 49.468957), (8.522531, 49.469391), (8.522601, 49.469385), (8.522682, 49.469722), (8.522787, 49.470033), (8.522954, 49.470379), (8.523088, 49.47061), (8.523354, 49.470965), (8.523612, 49.471255), (8.524073, 49.471743), (8.524769, 49.472462), (8.524902, 49.472611), (8.525, 49.472738), (8.52506, 49.472834), (8.525202, 49.473079), (8.525283, 49.473275), (8.525376, 49.473602), (8.525463, 49.473833), (8.525559, 49.474235), (8.525609, 49.474263), (8.525638, 49.474334), (8.525835, 49.474321), (8.525945, 49.474324), (8.534048, 49.473544), (8.534031, 49.473466)]",49.452886,8.495196,49.473466,8.534031,,,4726808,DHBW Mannheim - Campus Coblitzallee
1211,"[(8.483457, 49.481974), (8.482899, 49.481363), (8.481835, 49.481773), (8.478242, 49.483183), (8.478172, 49.483231), (8.47814, 49.48327), (8.478184, 49.483439), (8.478193, 49.483538), (8.478162, 49.483704), (8.478093, 49.483846), (8.477947, 49.48401), (8.477859, 49.48408), (8.47773, 49.484159), (8.477594, 49.484228), (8.47651, 49.484648), (8.475703, 49.484951), (8.475342, 49.48507), (8.475033, 49.485168), (8.474915, 49.485213), (8.474796, 49.485273), (8.474391, 49.485437), (8.472939, 49.486005), (8.472582, 49.486136), (8.471188, 49.486692), (8.470115, 49.4871), (8.4708, 49.487831), (8.471424, 49.487583)]",49.481974,8.483457,49.487583,8.471424,5582461,Oststadt Karl-Ludwig-Straße,31471276,R5
1212,"[(8.483457, 49.481974), (8.485706, 49.484449), (8.485744, 49.484494), (8.485729, 49.484564), (8.487058, 49.484744), (8.487089, 49.484729), (8.48726, 49.484706), (8.487499, 49.484585), (8.487701, 49.484814), (8.487337, 49.484973), (8.487279, 49.484897)]",49.481974,8.483457,49.484897,8.487279,5582461,Oststadt Karl-Ludwig-Straße,146888993,Oststadt - Unterer Luisenpark
1213,"[(8.563861, 49.468065), (8.563987, 49.468396), (8.563989, 49.468513), (8.563917, 49.468844), (8.563815, 49.46911), (8.563693, 49.46938), (8.563424, 49.469871), (8.562734, 49.470771), (8.5623, 49.47121), (8.561863, 49.471632), (8.561214, 49.472202), (8.560514, 49.472772), (8.559665, 49.473438), (8.558433, 49.474456), (8.558322, 49.474506), (8.558062, 49.474547), (8.557955, 49.474576), (8.55729, 49.475115), (8.556973, 49.475303), (8.556368, 49.475611), (8.555897, 49.475238), (8.555419, 49.474796), (8.553437, 49.475215), (8.551869, 49.475534), (8.550559, 49.475763), (8.549884, 49.475865), (8.54915, 49.475952), (8.548607, 49.476036), (8.547134, 49.476209), (8.546923, 49.476223), (8.546657, 49.47623), (8.546389, 49.476223), (8.545494, 49.476154), (8.54468, 49.476145), (8.543633, 49.476074), (8.543591, 49.476046), (8.543329, 49.475254), (8.542054, 49.475248), (8.541777, 49.475252), (8.540796, 49.475312), (8.537857, 49.475274), (8.535197, 49.475365), (8.534166, 49.47546), (8.532364, 49.475651), (8.532003, 49.475702), (8.530385, 49.476015), (8.529752, 49.476154), (8.52962, 49.476156), (8.529501, 49.476147), (8.526724, 49.476922), (8.525133, 49.477347), (8.52464, 49.477368), (8.52417, 49.477422), (8.523929, 49.477471), (8.52352, 49.477576), (8.523315, 49.47733), (8.52321, 49.477354), (8.522811, 49.477509), (8.522406, 49.477651), (8.522298, 49.477525), (8.522239, 49.477529), (8.522198, 49.477546), (8.522144, 49.477437), (8.521821, 49.477467), (8.521981, 49.477635), (8.522041, 49.477611)]",49.468065,8.563861,49.477611,8.522041,,,30612140,Neuostheim - Endstelle
1214,"[(8.534031, 49.473466), (8.534048, 49.473544), (8.525945, 49.474324), (8.525867, 49.47435), (8.525646, 49.474388), (8.525553, 49.474395), (8.52549, 49.474392), (8.525431, 49.474377), (8.525379, 49.47438), (8.524707, 49.474443), (8.524538, 49.474462), (8.524142, 49.47454), (8.523908, 49.474555), (8.523917, 49.474598), (8.523769, 49.474611), (8.523829, 49.474827), (8.523958, 49.475173), (8.523991, 49.475296), (8.524048, 49.475392), (8.524098, 49.475526), (8.524105, 49.475731), (8.524141, 49.475803), (8.524147, 49.475883), (8.524103, 49.47594), (8.524025, 49.475973), (8.523221, 49.476719), (8.523052, 49.47689), (8.522869, 49.477037), (8.522692, 49.477111), (8.522484, 49.477158), (8.522181, 49.477184), (8.521945, 49.477173), (8.521634, 49.477194), (8.521483, 49.477226), (8.521169, 49.477266), (8.520689, 49.477359), (8.520312, 49.477444), (8.519948, 49.477503), (8.51942, 49.47754), (8.518792, 49.477566), (8.517898, 49.477586), (8.51712, 49.477594), (8.517122, 49.477633), (8.516135, 49.477644), (8.511488, 49.47764), (8.510402, 49.477662), (8.509422, 49.477697), (8.509272, 49.47775), (8.509162, 49.477768), (8.508105, 49.477801), (8.507267, 49.477789), (8.506534, 49.47777), (8.50637, 49.477775), (8.506133, 49.477829), (8.505976, 49.477875), (8.505945, 49.477896), (8.505843, 49.478039), (8.505637, 49.477984), (8.505407, 49.477944), (8.505142, 49.477914), (8.504666, 49.477907), (8.504267, 49.477914), (8.504198, 49.4779), (8.503417, 49.477936), (8.501759, 49.477991), (8.498927, 49.478182), (8.498848, 49.478217), (8.49869, 49.478233), (8.49815, 49.478305), (8.497817, 49.478387), (8.49754, 49.478473), (8.496847, 49.478713), (8.495707, 49.479158), (8.495461, 49.479275), (8.495124, 49.479402), (8.49504, 49.479379), (8.494938, 49.479363), (8.494404, 49.479565), (8.494088, 49.479654), (8.494007, 49.479667), (8.49381, 49.479675), (8.493664, 49.479659), (8.493545, 49.479633), (8.493368, 49.479573), (8.493257, 49.479517), (8.493158, 49.47944), (8.493048, 49.479336), (8.491718, 49.477948), (8.490791, 49.47698), (8.490734, 49.476937), (8.490636, 49.476882), (8.490522, 49.476838), (8.490371, 49.476802), (8.489114, 49.476583), (8.488654, 49.476495), (8.488574, 49.476476), (8.488425, 49.476416), (8.488058, 49.47637), (8.487329, 49.476334), (8.48713, 49.476328), (8.486714, 49.47636), (8.486453, 49.47639), (8.486199, 49.476428), (8.485957, 49.476475), (8.485683, 49.476538), (8.485252, 49.476667), (8.485011, 49.476756), (8.48466, 49.476904), (8.484092, 49.47721), (8.48373, 49.477467), (8.483147, 49.477952), (8.482493, 49.478474)]",49.473466,8.534031,49.478474,8.482493,4726808,DHBW Mannheim - Campus Coblitzallee,339485,Schwetzingerstadt - Pestalozzischule
1215,"[(8.483104, 49.476024), (8.48125, 49.475224), (8.481179, 49.475304), (8.481095, 49.475276), (8.480845, 49.475215), (8.480773, 49.475204), (8.480704, 49.475211), (8.48059, 49.475345), (8.480306, 49.475236), (8.479958, 49.475516), (8.479739, 49.4754), (8.479584, 49.475531), (8.479478, 49.475474), (8.479546, 49.475417), (8.479585, 49.475437), (8.479518, 49.475491), (8.479043, 49.475076), (8.477711, 49.473951), (8.47717, 49.473772), (8.476749, 49.473972), (8.476458, 49.473567), (8.476361, 49.473484), (8.476171, 49.473631), (8.476083, 49.47364), (8.475893, 49.473731), (8.475868, 49.473771), (8.475729, 49.473775), (8.475435, 49.474032), (8.475268, 49.474144), (8.473552, 49.474974), (8.47332, 49.475061), (8.471512, 49.475958), (8.471439, 49.476003), (8.471323, 49.476111), (8.470985, 49.47628), (8.470898, 49.476206)]",49.476024,8.483104,49.476206,8.470898,28450544,Schwetzingerstadt - Krappmühlstraße,,
1216,"[(8.462139, 49.485948), (8.46217, 49.485873), (8.463807, 49.487658), (8.46452, 49.488419), (8.467067, 49.48743), (8.467322, 49.487688), (8.467655, 49.488051), (8.469036, 49.48955), (8.470671, 49.488909), (8.471512, 49.48859), (8.471556, 49.488639), (8.471901, 49.488503), (8.471976, 49.488524), (8.4724, 49.488362), (8.474654, 49.490837), (8.474715, 49.490863), (8.474858, 49.490873), (8.475153, 49.490523), (8.475232, 49.490544), (8.475222, 49.490559), (8.475326, 49.490589), (8.475348, 49.490559), (8.475735, 49.490671), (8.475705, 49.490685)]",49.485948,8.462139,49.490685,8.475705,30612264,B3 – Schillerplatz,339456,Gewerkschaftshaus
