u,v,key,stadtradeln_abs,nextbike_abs,stadtradeln_norm,nextbike_norm,diff_norm,geometry
4622608646,4622608647,0,719.0,0.0,9.481037792550673e-05,0.0,9.481037792550673e-05,"LINESTRING (463210.0482277828 5480796.455618444, 463218.68467258086 5480791.283201136, 463220.1565791662 5480790.406090152)"
4622608646,4622609033,0,93.0,0.0,1.2263372944467491e-05,0.0,1.2263372944467491e-05,"LINESTRING (463210.0482277828 5480796.455618444, 463198.6770210742 5480803.2252227375, 463161.36119014793 5480825.612595263)"
4622608647,25113818,0,50.0,0.0,6.593211260466393e-06,0.0,6.593211260466393e-06,"LINESTRING (463220.1565791662 5480790.406090152, 463226.39758734877 5480786.661794448)"
4622608647,1750842419,0,649.0,0.0,8.557988216085378e-05,0.0,8.557988216085378e-05,"LINESTRING (463220.1565791662 5480790.406090152, 463213.9888478959 5480783.521197989, 463184.3151499265 5480736.036583695, 463180.51364740985 5480733.071506357, 463175.95565047476 5480730.723017583)"
4622608647,4622608646,0,175.0,0.0,2.3076239411632375e-05,0.0,2.3076239411632375e-05,"LINESTRING (463220.1565791662 5480790.406090152, 463218.68467258086 5480791.283201136, 463210.0482277828 5480796.455618444)"
4622609033,27538078,0,63.0,0.0,8.307446188187655e-06,0.0,8.307446188187655e-06,"LINESTRING (463161.36119014793 5480825.612595263, 463121.3470752166 5480849.586075359)"
4622609033,4622608646,0,2098.0,0.0,0.00027665114448916986,0.0,0.00027665114448916986,"LINESTRING (463161.36119014793 5480825.612595263, 463198.6770210742 5480803.2252227375, 463210.0482277828 5480796.455618444)"
4623486200,12749413068,0,528.0,0.0,6.962431091052512e-05,0.0,6.962431091052512e-05,"LINESTRING (466453.17666148784 5485226.253723975, 466457.02900381316 5485217.102231852, 466464.87374780595 5485210.972487208, 466480.45704975 5485200.270190211, 466492.82917171594 5485182.91693762)"
4623486200,13272167156,0,88.0,17.0,1.1604051818420852e-05,1.7537990123635608e-06,9.850252806057291e-06,"LINESTRING (466453.17666148784 5485226.253723975, 466458.76419224316 5485222.661621015, 466468.6928501111 5485216.41900095, 466479.495336527 5485208.670111333, 466483.07737204817 5485206.168799718)"
4623486228,11801470863,0,66.0,0.0,8.70303886381564e-06,0.0,8.70303886381564e-06,"LINESTRING (465704.36262895964 5484850.513451744, 465707.6351705142 5484857.519384275, 465710.7252745958 5484864.292990044, 465712.55295347003 5484868.306177893, 465722.4181843807 5484890.001888796, 465732.0338095919 5484911.154408862)"
4624002134,249626126,0,101.0,0.0,1.3318286746142114e-05,0.0,1.3318286746142114e-05,"LINESTRING (462454.6000430245 5487051.1936405115, 462451.33166591264 5487038.919635627, 462451.3667126242 5487033.504920169)"
4624002134,1433049163,0,148.0,0.0,1.9515905330980524e-05,0.0,1.9515905330980524e-05,"LINESTRING (462454.6000430245 5487051.1936405115, 462454.49905220553 5487062.790427713, 462454.4268565591 5487130.021575867)"
4624047066,1162363209,0,180.0,0.0,2.3735560537679016e-05,0.0,2.3735560537679016e-05,"LINESTRING (462454.32810989895 5487167.145319165, 462451.6868874289 5487159.770037302, 462451.69302363595 5487153.310426307, 462451.6979430229 5487148.774240924, 462454.4327015952 5487137.170421142)"
4624047066,1779931678,0,54.0,0.0,7.120668161303705e-06,0.0,7.120668161303705e-06,"LINESTRING (462454.32810989895 5487167.145319165, 462455.0608940281 5487192.63388685, 462457.89042440563 5487228.392176285, 462457.7621663479 5487280.136325093, 462457.6346173077 5487334.081841508, 462457.6460895736 5487380.8997523235)"
4631737967,310206556,0,2.0,0.0,2.637284504186557e-07,0.0,2.637284504186557e-07,"LINESTRING (465849.28933526605 5482471.600770212, 465852.17438929237 5482465.1010043835, 465847.38220976945 5482457.31514077)"
4632387816,135634504,0,157.0,0.0,2.0702683357864476e-05,0.0,2.0702683357864476e-05,"LINESTRING (461317.06513142865 5479253.130482576, 461544.5399480535 5479248.967217835, 461559.7537035953 5479250.538938206)"
4632387816,288114819,0,437.0,0.0,5.762466641647628e-05,0.0,5.762466641647628e-05,"LINESTRING (461317.06513142865 5479253.130482576, 461333.1945976996 5479257.118791838, 461546.62976608967 5479252.46576302, 461559.86482905404 5479253.973587773)"
4632387816,482664915,0,151.0,0.0,1.991149800660851e-05,0.0,1.991149800660851e-05,"LINESTRING (461317.06513142865 5479253.130482576, 461316.83288846497 5479245.916605257, 461315.9612752478 5479180.13812268)"
4632387817,4632387816,0,311.0,0.0,4.100977404010096e-05,0.0,4.100977404010096e-05,"LINESTRING (461317.5044930732 5479267.080345351, 461317.06513142865 5479253.130482576)"
4632387817,4632387820,0,285.0,0.0,3.7581304184658444e-05,0.0,3.7581304184658444e-05,"LINESTRING (461317.5044930732 5479267.080345351, 461318.2637620348 5479285.27498391)"
4632387817,9413826594,0,328.0,0.0,4.3251465868659537e-05,0.0,4.3251465868659537e-05,"LINESTRING (461317.5044930732 5479267.080345351, 461261.5469428364 5479267.832670914)"
4632387820,475315715,0,342.0,0.0,4.509756502159013e-05,0.0,4.509756502159013e-05,"LINESTRING (461318.2637620348 5479285.27498391, 461318.3242422774 5479287.676023779, 461320.04169002775 5479357.27308849)"
4632387820,4632387817,0,236.0,0.0,3.1119957149401375e-05,0.0,3.1119957149401375e-05,"LINESTRING (461318.2637620348 5479285.27498391, 461317.5044930732 5479267.080345351)"
4632520108,504514686,0,6.0,0.0,7.911853512559672e-07,0.0,7.911853512559672e-07,"LINESTRING (461712.09946749185 5478660.153968177, 461704.33389371843 5478676.129209725)"
4632520111,504514682,0,6.0,0.0,7.911853512559672e-07,0.0,7.911853512559672e-07,"LINESTRING (461728.86676250317 5478625.671101705, 461737.0326174833 5478608.881489063)"
4632520112,82626804,0,288.0,0.0,3.7976896860286426e-05,0.0,3.7976896860286426e-05,"LINESTRING (461773.8459590053 5478646.9137959285, 461765.4037314467 5478664.605836769)"
4632520112,133214908,0,572.0,0.0,7.542633681973553e-05,0.0,7.542633681973553e-05,"LINESTRING (461773.8459590053 5478646.9137959285, 461777.4313123148 5478639.384139023, 461781.88085491623 5478630.03622422)"
4632520114,4632520108,0,6.0,0.0,7.911853512559672e-07,0.0,7.911853512559672e-07,"LINESTRING (461720.4295555436 5478643.029641026, 461712.09946749185 5478660.153968177)"
4632520114,4632520111,0,6.0,0.0,7.911853512559672e-07,0.0,7.911853512559672e-07,"LINESTRING (461720.4295555436 5478643.029641026, 461728.86676250317 5478625.671101705)"
4632596610,552933794,0,288.0,0.0,3.7976896860286426e-05,0.0,3.7976896860286426e-05,"LINESTRING (463194.63628623897 5486236.821682189, 463205.28194272646 5486230.401435319, 463219.53908296296 5486221.866656341, 463229.7954429189 5486215.660326929, 463238.2800780723 5486210.722298803)"
4632604655,552933794,0,4.0,0.0,5.274569008373114e-07,0.0,5.274569008373114e-07,"LINESTRING (463220.12270087836 5486179.658853493, 463236.4642370675 5486207.5992753105, 463238.2800780723 5486210.722298803)"
4632906661,878516874,0,27.0,0.0,3.5603340806518524e-06,0.0,3.5603340806518524e-06,"LINESTRING (461742.73737802566 5478839.849011943, 461660.50136182574 5478826.550380288)"
4632964326,4632964328,0,4.0,0.0,5.274569008373114e-07,0.0,5.274569008373114e-07,"LINESTRING (461787.9566303519 5478866.660188951, 461784.797103981 5478872.886071493, 461762.5059440051 5478882.192069847, 461750.93466387136 5478884.518885947)"
4632964328,178841234,0,275.0,0.0,3.626266193256516e-05,0.0,3.626266193256516e-05,"LINESTRING (461750.93466387136 5478884.518885947, 461745.4139533245 5478854.694887948, 461744.06366890256 5478847.110824364)"
4632964328,4632964337,0,11.0,0.0,1.4505064773026066e-06,0.0,1.4505064773026066e-06,"LINESTRING (461750.93466387136 5478884.518885947, 461754.0995602303 5478902.874601246)"
4632964335,4632964336,0,2.0,0.0,2.637284504186557e-07,0.0,2.637284504186557e-07,"LINESTRING (461772.6948918163 5478899.798209635, 461780.5195981369 5478898.509376866, 461809.4440520949 5478893.715410789)"
4632964335,4632964337,0,2.0,0.0,2.637284504186557e-07,0.0,2.637284504186557e-07,"LINESTRING (461772.6948918163 5478899.798209635, 461754.0995602303 5478902.874601246)"
4632964337,1637578807,0,338.0,0.0,4.457010812075282e-05,0.0,4.457010812075282e-05,"LINESTRING (461754.0995602303 5478902.874601246, 461759.1293651108 5478934.013956566)"
4632964337,4632964328,0,308.0,0.0,4.061418136447298e-05,0.0,4.061418136447298e-05,"LINESTRING (461754.0995602303 5478902.874601246, 461750.93466387136 5478884.518885947)"
4633259409,25422067,0,3216.0,15554.0,0.0004240753482731984,0.0016046229316648722,-0.0011805475833916738,"LINESTRING (461352.6119900436 5481977.205464943, 461335.1658920278 5481948.78924251, 461325.4969729374 5481933.470499856, 461323.75335918344 5481930.670013038, 461323.1157890451 5481929.618325476, 461318.9686257739 5481922.876881668)"
4649990992,1356836855,0,32.0,0.0,4.219655206698491e-06,0.0,4.219655206698491e-06,"LINESTRING (461315.69514418195 5488087.424473066, 461290.6266965012 5488087.324608462, 461150.0188254623 5488100.933517112, 461127.0247315523 5488100.552778183)"
4657289412,1756723489,0,4.0,0.0,5.274569008373114e-07,0.0,5.274569008373114e-07,"LINESTRING (465785.6314507157 5480291.80218726, 465790.9022862267 5480323.643958284)"
4657289412,4657289414,0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (465785.6314507157 5480291.80218726, 465811.52815501194 5480287.78210594, 465809.05325319653 5480270.876278955)"
4657289414,1756725648,0,301.0,0.0,3.969113178800769e-05,0.0,3.969113178800769e-05,"LINESTRING (465809.05325319653 5480270.876278955, 465842.73824708635 5480265.695805934)"
4657289414,4657289412,0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (465809.05325319653 5480270.876278955, 465811.52815501194 5480287.78210594, 465785.6314507157 5480291.80218726)"
4662932231,560885753,0,170.0,3258.0,2.2416918285585738e-05,0.0003361104224870871,-0.0003136935042015014,"LINESTRING (465592.1507734271 5480304.26913174, 465567.3105911316 5480308.061237384)"
4662932231,4547007771,0,118.0,0.0,1.5559978574700687e-05,0.0,1.5559978574700687e-05,"LINESTRING (465592.1507734271 5480304.26913174, 465592.9796806632 5480309.344755095)"
4663223763,322724129,0,1120.0,920.0,0.00014768793223444721,9.491147596320448e-05,5.2776456271242737e-05,"LINESTRING (465665.9589089663 5480444.567344158, 465699.737702559 5480442.976442475, 465818.71569069254 5480439.506493467, 465844.78235588357 5480437.286584897)"
4663223763,4663223762,0,2.0,0.0,2.637284504186557e-07,0.0,2.637284504186557e-07,"LINESTRING (465665.9589089663 5480444.567344158, 465664.9234124953 5480433.122494173, 465664.02781765495 5480423.188789164)"
4664294875,309926838,0,4.0,0.0,5.274569008373114e-07,0.0,5.274569008373114e-07,"LINESTRING (467473.95364243415 5483130.979414278, 467410.65702641406 5483165.611197808, 467409.1726855771 5483165.620064698, 467405.21927047306 5483165.643682879)"
4673406524,304933549,0,190.0,322.0,2.5054202789772294e-05,3.3219016587121564e-05,-8.16481379734927e-06,"LINESTRING (464309.2725881642 5483746.58447121, 464299.7479634693 5483738.275010618, 464269.69675313623 5483715.535515531, 464263.97026785265 5483711.20368827, 464234.56137308915 5483691.506485214)"
4686110494,297714188,0,112.0,146.0,1.476879322344472e-05,1.5062038576769406e-05,-2.932453533246852e-07,"LINESTRING (465532.71800546825 5480923.373550449, 465552.4081005193 5480904.015420116, 465558.7130343121 5480902.141199329, 465567.95832912583 5480897.858106244)"
4686110494,1193590087,0,12.0,0.0,1.5823707025119343e-06,0.0,1.5823707025119343e-06,"LINESTRING (465532.71800546825 5480923.373550449, 465552.731896974 5480916.298587075, 465559.75732794416 5480913.808340329, 465647.1412580954 5480885.007383332, 465715.9832516017 5480861.127142479)"
4686110494,1430698458,0,86.0,0.0,1.1340323368002197e-05,0.0,1.1340323368002197e-05,"LINESTRING (465532.71800546825 5480923.373550449, 465507.6139578841 5480933.104554, 465482.5099988184 5480942.83567354, 465430.905812383 5480963.6857154025, 465405.22185171064 5480972.153432442, 465374.40409669443 5480985.512326107, 465358.8705601611 5480990.8028995255, 465310.23145888397 5481011.87987287, 465282.6113853982 5481025.663686637, 465091.20561435487 5481111.457719746, 464910.6472693841 5481193.531031472, 464741.16183575673 5481272.159025272, 464651.7099545965 5481312.172582681)"
4687786212,423146375,0,3.0,0.0,3.955926756279836e-07,0.0,3.955926756279836e-07,"LINESTRING (465914.4777217238 5487861.886662276, 465925.3942425254 5487733.383815592, 465946.04432419955 5487517.199648001)"
4687786212,428869731,0,30.0,0.0,3.955926756279836e-06,0.0,3.955926756279836e-06,"LINESTRING (465914.4777217238 5487861.886662276, 465934.7206378377 5487808.682946042, 465942.56344436615 5487805.25405229, 466009.25611794996 5487564.400819827, 466010.2726272858 5487533.664482659)"
4687786212,656409132,0,6.0,0.0,7.911853512559672e-07,0.0,7.911853512559672e-07,"LINESTRING (465914.4777217238 5487861.886662276, 465908.98174099583 5487908.516387885)"
4689385620,470415999,0,6.0,0.0,7.911853512559672e-07,0.0,7.911853512559672e-07,"LINESTRING (465848.8103434372 5480740.74465771, 465959.46515039844 5480690.734968887, 465976.51812914264 5480683.757862223)"
4689385620,1756574819,0,8.0,0.0,1.0549138016746228e-06,0.0,1.0549138016746228e-06,"LINESTRING (465848.8103434372 5480740.74465771, 465854.3081699908 5480742.978308677, 465889.90018563287 5480740.86580371, 465898.50070464355 5480745.77063006)"
4689385620,2611258935,0,8.0,0.0,1.0549138016746228e-06,0.0,1.0549138016746228e-06,"LINESTRING (465848.8103434372 5480740.74465771, 465697.5413852051 5480808.32209663)"
4689424441,297714188,0,92.0,146.0,1.2131508719258164e-05,1.5062038576769406e-05,-2.9305298575112423e-06,"LINESTRING (465593.1842972102 5480879.8438276565, 465567.95832912583 5480897.858106244)"
4689424441,3694047846,0,101.0,146.0,1.3318286746142114e-05,1.5062038576769406e-05,-1.7437518306272924e-06,"LINESTRING (465593.1842972102 5480879.8438276565, 465610.44630884886 5480867.116326126, 465627.09317179775 5480856.771969684, 465665.9834703825 5480839.016675514)"
4694107973,4694107975,0,2.0,0.0,2.637284504186557e-07,0.0,2.637284504186557e-07,"LINESTRING (460815.1927436365 5482290.117088218, 460820.30697092775 5482287.256403281, 460823.820046453 5482285.318891113)"
4694107975,1184515451,0,1401.0,3359.0,0.00018474177951826833,0.0003465300519134824,-0.00016178827239521408,"LINESTRING (460823.820046453 5482285.318891113, 460829.3212733532 5482293.995892626, 460851.223761408 5482324.546565928)"
4700189716,289135123,0,4.0,0.0,5.274569008373114e-07,0.0,5.274569008373114e-07,"LINESTRING (468554.13514241914 5475562.900392563, 468540.2231939461 5475558.333213751, 468530.96331867663 5475558.275312615)"
4700189716,4700189713,0,4.0,0.0,5.274569008373114e-07,0.0,5.274569008373114e-07,"LINESTRING (468554.13514241914 5475562.900392563, 468581.23913076165 5475572.950641352)"
4705492624,1299583338,0,237.0,1581.0,3.1251821374610704e-05,0.00016310330814981117,-0.00013185148677520047,"LINESTRING (460881.3918418521 5482887.800437147, 460873.95747454825 5482906.342948873, 460862.09128636244 5482922.849315672, 460847.25561646203 5482934.229391156, 460761.82154884806 5482989.6214528475)"
4705492624,2384526985,0,249.0,1581.0,3.283419207712264e-05,0.00016310330814981117,-0.00013026911607268854,"LINESTRING (460881.3918418521 5482887.800437147, 460885.647784267 5482874.383874947)"
4706572248,281989340,0,19.0,0.0,2.5054202789772294e-06,0.0,2.5054202789772294e-06,"LINESTRING (463885.82652506046 5483130.803907265, 463921.70981885784 5483160.940635287, 463928.77278412046 5483166.864252158)"
4706572248,4706572257,0,37.0,0.0,4.878976332745131e-06,0.0,4.878976332745131e-06,"LINESTRING (463885.82652506046 5483130.803907265, 463858.50971012353 5483108.415432999, 463848.85590561526 5483100.5523198135)"
4706581589,3307348022,0,62.0,128.0,8.175581962978327e-06,1.3205074916619752e-05,-5.029492953641425e-06,"LINESTRING (463896.51266944926 5483204.956376281, 463882.74251059996 5483221.691039479)"
4707268166,3307348022,0,55.0,0.0,7.252532386513033e-06,0.0,7.252532386513033e-06,"LINESTRING (463849.36150209565 5483263.1818385115, 463857.30700064084 5483252.589408819, 463882.74251059996 5483221.691039479)"
4707268166,4707268167,0,4.0,0.0,5.274569008373114e-07,0.0,5.274569008373114e-07,"LINESTRING (463849.36150209565 5483263.1818385115, 463839.5747495147 5483254.886025012)"
4707268166,9915240946,0,115.0,67.0,1.5164385899072704e-05,6.912031401668151e-06,8.252354497404553e-06,"LINESTRING (463849.36150209565 5483263.1818385115, 463838.271177425 5483278.887131095, 463811.8487370726 5483310.470456141, 463806.25469463295 5483317.489619724)"
4707268167,4707268166,0,6.0,0.0,7.911853512559672e-07,0.0,7.911853512559672e-07,"LINESTRING (463839.5747495147 5483254.886025012, 463849.36150209565 5483263.1818385115)"
4709020765,4709020768,0,1.0,0.0,1.3186422520932785e-07,0.0,1.3186422520932785e-07,"LINESTRING (461811.0670946246 5481395.68987772, 461813.60976001975 5481399.8635507645, 461817.55256514007 5481406.417786766)"
4709020768,1628359361,0,1547.0,4723.0,0.00020399395639883022,0.00048724663149371164,-0.0002832526750948814,"LINESTRING (461817.55256514007 5481406.417786766, 461828.0460447329 5481399.884878699, 461832.6617070823 5481397.006413468, 461836.8176260802 5481394.675945031, 461840.9751806284 5481392.578944953, 461850.5741114827 5481388.631694518)"
4709020768,4709020765,0,0.0,0.0,0.0,0.0,0.0,"LINESTRING (461817.55256514007 5481406.417786766, 461813.60976001975 5481399.8635507645, 461811.0670946246 5481395.68987772)"
4725246968,6935052867,0,1.0,0.0,1.3186422520932785e-07,0.0,1.3186422520932785e-07,"LINESTRING (459320.75864957547 5487280.2291475, 459297.21408040717 5487294.802922898)"
4725253930,1367522832,0,4.0,0.0,5.274569008373114e-07,0.0,5.274569008373114e-07,"LINESTRING (464489.4561980636 5484737.716136629, 464486.17042567476 5484726.708550496, 464466.9282857604 5484732.103801735, 464462.8626615777 5484735.843684185)"
4742696984,81497916,0,15.0,0.0,1.977963378139918e-06,0.0,1.977963378139918e-06,"LINESTRING (460646.2592561487 5488104.460768404, 460654.0540264173 5488123.92780753)"
4742696984,345577303,0,6.0,0.0,7.911853512559672e-07,0.0,7.911853512559672e-07,"LINESTRING (460646.2592561487 5488104.460768404, 460642.8636602228 5488095.090524038, 460639.47383692337 5488086.5207418045)"
4749624201,412123612,0,252.0,0.0,3.322978475275062e-05,0.0,3.322978475275062e-05,"LINESTRING (460924.8886120229 5481353.931877989, 460929.8309318749 5481338.053417891, 460930.31400252035 5481334.703456375, 460930.1764693172 5481331.680357296, 460929.6784486534 5481328.893315338, 460928.7969417525 5481324.141140373, 460928.7511795188 5481321.795579698, 460929.35897658987 5481318.667084552, 460930.50332694023 5481315.612575011)"
4755862866,6012918409,0,26.0,0.0,3.4284698554425246e-06,0.0,3.4284698554425246e-06,"LINESTRING (463247.21169001586 5486791.4323980855, 463244.7126794708 5486786.768577853)"
4755898652,4036641199,0,10.0,0.0,1.3186422520932786e-06,0.0,1.3186422520932786e-06,"LINESTRING (463184.61254722544 5486677.0394308455, 463188.1587163772 5486674.947528879, 463193.7374971659 5486671.663393599)"
4755898659,4755898660,0,6.0,0.0,7.911853512559672e-07,0.0,7.911853512559672e-07,"LINESTRING (463193.33065156743 5486746.423525123, 463209.8977163338 5486737.250489403)"
4755898660,3359514545,0,45.0,0.0,5.933890134419754e-06,0.0,5.933890134419754e-06,"LINESTRING (463209.8977163338 5486737.250489403, 463218.0808485923 5486752.093360823, 463190.7352857352 5486767.14275956)"
4755898662,4755898652,0,46.0,0.0,6.065754359629082e-06,0.0,6.065754359629082e-06,"LINESTRING (463179.9838278192 5486679.561132981, 463184.61254722544 5486677.0394308455)"
4755898662,4755898663,0,35.0,0.0,4.6152478823264754e-06,0.0,4.6152478823264754e-06,"LINESTRING (463179.9838278192 5486679.561132981, 463188.021504025 5486694.271526735, 463208.1832733684 5486730.9025721075)"
4755898663,4755898660,0,13.0,0.0,1.7142349277212623e-06,0.0,1.7142349277212623e-06,"LINESTRING (463208.1832733684 5486730.9025721075, 463209.8977163338 5486737.250489403)"
4755898663,4755898662,0,20.0,0.0,2.637284504186557e-06,0.0,2.637284504186557e-06,"LINESTRING (463208.1832733684 5486730.9025721075, 463188.021504025 5486694.271526735, 463179.9838278192 5486679.561132981)"
4755898663,4755898664,0,45.0,0.0,5.933890134419754e-06,0.0,5.933890134419754e-06,"LINESTRING (463208.1832733684 5486730.9025721075, 463213.1145219245 5486728.178727264)"
4755898664,4755898666,0,28.0,0.0,3.69219830586118e-06,0.0,3.69219830586118e-06,"LINESTRING (463213.1145219245 5486728.178727264, 463216.58189776825 5486726.209673176, 463222.05420328846 5486723.237588683)"
4755898666,110767736,0,92.0,0.0,1.2131508719258164e-05,0.0,1.2131508719258164e-05,"LINESTRING (463222.05420328846 5486723.237588683, 463235.3317924978 5486743.46056837, 463238.29745642276 5486748.643781927, 463241.9797368343 5486754.9339625165)"
4755898666,146797206,0,131.0,0.0,1.727421350242195e-05,0.0,1.727421350242195e-05,"LINESTRING (463222.05420328846 5486723.237588683, 463211.07922109996 5486703.243691724)"
4755898666,4755898664,0,25.0,0.0,3.2966056302331964e-06,0.0,3.2966056302331964e-06,"LINESTRING (463222.05420328846 5486723.237588683, 463216.58189776825 5486726.209673176, 463213.1145219245 5486728.178727264)"
4763933860,1201497460,0,236.0,0.0,3.1119957149401375e-05,0.0,3.1119957149401375e-05,"LINESTRING (462271.905355678 5483779.19632144, 462238.55394124927 5483753.689018972, 462196.8115386948 5483755.467959566, 462157.3617929878 5483745.401798053)"
4763933860,1201497512,0,83.0,0.0,1.0944730692374212e-05,0.0,1.0944730692374212e-05,"LINESTRING (462271.905355678 5483779.19632144, 462287.76280012226 5483791.9501464255, 462293.25693537144 5483798.060397297, 462306.8465483604 5483812.686654472, 462316.3607196277 5483816.956921722, 462326.28379565943 5483816.4881289555, 462356.79657522676 5483809.517746573, 462386.59935487225 5483743.671712166, 462393.16760680755 5483745.961195552, 462428.54960292584 5483773.100905945, 462465.7563148496 5483791.900934811, 462475.72329464054 5483795.701408682, 462501.1143799775 5483806.177796603, 462520.51081560884 5483800.896870666, 462528.27102871 5483799.653932769, 462550.3598480582 5483802.659732232)"
4769316352,2579849246,0,1406.0,716.0,0.00018540110064431498,7.386588781484174e-05,0.00011153521282947324,"LINESTRING (462718.6684640147 5479499.762934462, 462690.29844138323 5479546.106963786, 462681.8412167994 5479560.762516067, 462664.3153935741 5479599.194503802)"
4769316353,4769339058,0,40.0,0.0,5.274569008373114e-06,0.0,5.274569008373114e-06,"LINESTRING (462733.81599305983 5479511.967055645, 462709.3824109859 5479556.483033079)"
4769339071,3600989742,0,175.0,0.0,2.3076239411632375e-05,0.0,2.3076239411632375e-05,"LINESTRING (462868.8453826139 5479502.675687297, 462873.0250485576 5479505.693572787, 462878.7996413789 5479508.8340361705, 462905.9871569392 5479522.835737321)"
4778878132,186084231,0,23.0,0.0,3.032877179814541e-06,0.0,3.032877179814541e-06,"LINESTRING (461854.0521640486 5480917.118312678, 461852.7666488966 5480918.717157767)"
4778878132,186084236,0,31.0,7271.0,4.0877909814891635e-06,0.0007501101540526736,-0.0007460223630711845,"LINESTRING (461854.0521640486 5480917.118312678, 461857.06818644505 5480917.475250024, 461860.3578382627 5480917.596801108, 461863.383610218 5480917.275480505, 461866.35673527233 5480916.676581227, 461869.565719836 5480915.62020145)"
4778878132,8348747068,0,232.0,7271.0,3.0592500248564064e-05,0.0007501101540526736,-0.0007195176538041095,"LINESTRING (461854.0521640486 5480917.118312678, 461906.88847306056 5480851.442730476)"
4778878162,266747657,0,75.0,0.0,9.88981689069959e-06,0.0,9.88981689069959e-06,"LINESTRING (462050.724090686 5480684.094801451, 462063.3383890247 5480693.746434082)"
4778878162,420235560,0,157.0,5891.0,2.0702683357864476e-05,0.0006077429401078669,-0.0005870402567500024,"LINESTRING (462050.724090686 5480684.094801451, 462054.9818551444 5480678.606313763, 462086.99154205737 5480637.458912716, 462119.3578462566 5480598.566169665, 462160.64151866856 5480552.196175616)"
4778878162,7022223568,0,219.0,3289.0,2.88782653208428e-05,0.00033930852656845596,-0.00031043026124761316,"LINESTRING (462050.724090686 5480684.094801451, 462045.4469827188 5480676.337824047)"
4778878180,4778878213,0,36.0,0.0,4.747112107535803e-06,0.0,4.747112107535803e-06,"LINESTRING (461855.5083473758 5480811.37669506, 461847.878290461 5480821.469491089, 461804.9143294625 5480875.502812269, 461798.73875787033 5480883.272976687)"
4778878180,8348747068,0,65.0,0.0,8.571174638606312e-06,0.0,8.571174638606312e-06,"LINESTRING (461855.5083473758 5480811.37669506, 461881.44676008116 5480830.651900574, 461906.88847306056 5480851.442730476)"
4778878213,1553027402,0,288.0,9869.0,3.7976896860286426e-05,0.00101813190900094,-0.0009801550121406536,"LINESTRING (461798.73875787033 5480883.272976687, 461792.6327590695 5480881.314477592, 461786.43639985635 5480879.901396033, 461780.2587274883 5480879.088558592, 461774.43856598786 5480878.640116518, 461767.825015547 5480878.686425133, 461761.525049023 5480879.030729436, 461756.4143831418 5480879.555714831, 461750.03208849154 5480880.556566707, 461744.267073148 5480881.775459268, 461738.0996825195 5480883.464130721, 461732.3109186785 5480885.428103453, 461726.1560791658 5480887.872719505, 461716.2479856915 5480892.26706097)"
4778878213,3893087759,0,27.0,9869.0,3.5603340806518524e-06,0.00101813190900094,-0.0010145715749202882,"LINESTRING (461798.73875787033 5480883.272976687, 461805.41443110514 5480885.894572646, 461811.7664622451 5480888.851978179, 461818.1235401595 5480892.532020795, 461824.33946615993 5480896.746718062, 461830.7624817232 5480901.571460316, 461849.29205830884 5480915.973073606)"
4778878213,4778878180,0,4.0,0.0,5.274569008373114e-07,0.0,5.274569008373114e-07,"LINESTRING (461798.73875787033 5480883.272976687, 461804.9143294625 5480875.502812269, 461847.878290461 5480821.469491089, 461855.5083473758 5480811.37669506)"
4778878246,1746023857,0,85.0,0.0,1.1208459142792869e-05,0.0,1.1208459142792869e-05,"LINESTRING (461912.56143261574 5480859.863890186, 461919.30324787635 5480851.200473886, 461920.04276755603 5480850.25029261)"
4778878246,8348747068,0,50.0,0.0,6.593211260466393e-06,0.0,6.593211260466393e-06,"LINESTRING (461912.56143261574 5480859.863890186, 461906.88847306056 5480851.442730476)"
4780722306,1376523257,0,210.0,37.0,2.7691487293958853e-05,3.817091968085397e-06,2.3874395325873456e-05,"LINESTRING (463158.516626323 5483227.122914181, 463147.6519172709 5483219.135793135)"
4780722306,5971628483,0,209.0,2911.0,2.7559623068749523e-05,0.0003003122897053133,-0.0002727526666365638,"LINESTRING (463158.516626323 5483227.122914181, 463237.7708826817 5483291.883896139)"
4780722308,3428245514,0,6.0,488.0,7.911853512559672e-07,5.0344348119612805e-05,-4.9553162768356835e-05,"LINESTRING (463266.78315302765 5483272.2432095455, 463274.69804949354 5483262.650737885, 463254.6821877306 5483246.230918075)"
4780722308,5835924629,0,2.0,0.0,2.637284504186557e-07,0.0,2.637284504186557e-07,"LINESTRING (463266.78315302765 5483272.2432095455, 463246.7600611715 5483255.823467365, 463241.8379295282 5483251.776348728)"
4784748881,258913627,0,5.0,0.0,6.593211260466393e-07,0.0,6.593211260466393e-07,"LINESTRING (466133.3605395048 5486496.840175946, 466129.7653878612 5486494.738994881)"
4784748881,375977685,0,4.0,0.0,5.274569008373114e-07,0.0,5.274569008373114e-07,"LINESTRING (466133.3605395048 5486496.840175946, 466147.8716471691 5486505.288584774)"
4784748881,4784748880,0,1.0,0.0,1.3186422520932785e-07,0.0,1.3186422520932785e-07,"LINESTRING (466133.3605395048 5486496.840175946, 466133.76074363186 5486492.535053168)"
4791165946,253837401,0,147.0,0.0,1.9384041105771194e-05,0.0,1.9384041105771194e-05,"LINESTRING (462118.8933209356 5477482.182005274, 462139.6325628399 5477494.879426876)"
