,GraphhopperKoordinaten,startpoint_lat,startpoint_lon,endpoint_lat,endpoint_lon,StartStationID,EndStationID,count
20,"[[8.473044, 49.49707], [8.473051, 49.497079], [8.473724, 49.496859], [8.47362, 49.496735], [8.473682, 49.496714], [8.473384, 49.496309], [8.472871, 49.49565], [8.473039, 49.495594], [8.472971, 49.49552], [8.473504, 49.495288], [8.473527, 49.495198], [8.473322, 49.495125], [8.473111, 49.49501], [8.473047, 49.494962], [8.47296, 49.494878], [8.471671, 49.493479], [8.471638, 49.493422], [8.47163, 49.493362], [8.471637, 49.493334], [8.471688, 49.493315], [8.471921, 49.493105], [8.472026, 49.493039], [8.472161, 49.492968], [8.47214, 49.49295], [8.472194, 49.492904], [8.472442, 49.492814], [8.472919, 49.492603], [8.473097, 49.49249], [8.472738, 49.492376], [8.47318, 49.492187], [8.473465, 49.49204], [8.473864, 49.491784], [8.474195, 49.49153], [8.474153, 49.491469], [8.474225, 49.491417], [8.474435, 49.491215], [8.474678, 49.490962], [8.475064, 49.490493], [8.475156, 49.490365], [8.475393, 49.489953], [8.475604, 49.489488], [8.475726, 49.489084], [8.475785, 49.488715], [8.475824, 49.488348], [8.475844, 49.487861], [8.475791, 49.487234], [8.475668, 49.48664], [8.475603, 49.486411], [8.475453, 49.486043], [8.4754, 49.486061], [8.47537, 49.485999], [8.475379, 49.485966], [8.475187, 49.485662], [8.475024, 49.485428], [8.47496, 49.485307], [8.474972, 49.485264], [8.474881, 49.485184], [8.474498, 49.484752], [8.473582, 49.483788], [8.473505, 49.483757], [8.471341, 49.481555], [8.471287, 49.481529], [8.471187, 49.481415], [8.47117, 49.48131], [8.471142, 49.481256], [8.471004, 49.48112], [8.470713, 49.480755], [8.470154, 49.480198], [8.470159, 49.480149], [8.470117, 49.480024], [8.47012, 49.479982], [8.47007, 49.479892], [8.470037, 49.479863], [8.46976, 49.479971], [8.469749, 49.47996]]",49.49707,8.473044,49.47996,8.469749,339343,339475,1193
21,"[[8.462391, 49.491183], [8.462346, 49.491134], [8.463312, 49.490756], [8.462118, 49.48948], [8.462013, 49.489367], [8.462002, 49.489355], [8.461983, 49.489334], [8.461179, 49.488481], [8.460376, 49.487595], [8.460024, 49.48727], [8.459585, 49.486895], [8.459685, 49.486855], [8.459567, 49.486714], [8.459534, 49.486582], [8.459523, 49.486472], [8.459526, 49.486372], [8.459539, 49.486297], [8.459634, 49.486025], [8.459661, 49.485959], [8.460734, 49.485522], [8.460624, 49.485401], [8.461214, 49.485073], [8.461531, 49.484921], [8.464971, 49.483573], [8.465811, 49.483224], [8.465846, 49.483141], [8.467141, 49.482627], [8.466351, 49.481754], [8.468225, 49.481024], [8.468204, 49.481001], [8.467934, 49.480709], [8.46841, 49.480498], [8.468529, 49.480457], [8.468778, 49.48039], [8.468851, 49.480348], [8.468965, 49.480303], [8.469113, 49.480274], [8.469101, 49.480266], [8.469076, 49.480251], [8.46911, 49.480244], [8.469371, 49.480145], [8.469592, 49.480037], [8.46976, 49.479971], [8.469749, 49.47996]]",49.491183,8.462391,49.47996,8.469749,339466,339475,1181
22,"[[8.463303, 49.48275], [8.463322, 49.48277], [8.464202, 49.482407], [8.46454, 49.482217], [8.464657, 49.482275], [8.46486, 49.4822], [8.465057, 49.481841], [8.464952, 49.481761], [8.465053, 49.481716], [8.465674, 49.481528], [8.465798, 49.481478], [8.465924, 49.481404], [8.465954, 49.481375], [8.465992, 49.481311], [8.466021, 49.481144], [8.466023, 49.481094], [8.465358, 49.480522], [8.465266, 49.48043], [8.465205, 49.480352], [8.465136, 49.480208], [8.465105, 49.480067], [8.465131, 49.479993], [8.465177, 49.479931], [8.465522, 49.479651], [8.465604, 49.479569], [8.465735, 49.479414], [8.466347, 49.478612], [8.466387, 49.47853], [8.46641, 49.478441], [8.466429, 49.478327], [8.466426, 49.478253], [8.466527, 49.478202], [8.466592, 49.478185], [8.466863, 49.478072], [8.466829, 49.478044], [8.4669, 49.478012], [8.466966, 49.477971], [8.467304, 49.477822], [8.467418, 49.477711], [8.467468, 49.477675], [8.467591, 49.477621], [8.467631, 49.477551], [8.467556, 49.477492], [8.467601, 49.477434], [8.467743, 49.477151], [8.46792, 49.476653], [8.467998, 49.476511], [8.468119, 49.476147], [8.468116, 49.476072], [8.468086, 49.475994], [8.468015, 49.475973], [8.467969, 49.475937], [8.467956, 49.475902], [8.46796, 49.475871], [8.467992, 49.47584], [8.468058, 49.475813], [8.468133, 49.475808], [8.46821, 49.475747], [8.468259, 49.475691], [8.468293, 49.475627], [8.468452, 49.475149], [8.468521, 49.474886], [8.468596, 49.474897], [8.468991, 49.473763], [8.468962, 49.473688], [8.469458, 49.472236], [8.469501, 49.472183], [8.469717, 49.471666], [8.46995, 49.470986], [8.4701, 49.470463], [8.470108, 49.470322], [8.470127, 49.470228], [8.47026, 49.470066], [8.470482, 49.469857], [8.470591, 49.469742], [8.470718, 49.469632], [8.470831, 49.46951], [8.470926, 49.469375], [8.470955, 49.469337], [8.471134, 49.46936], [8.471939, 49.468887], [8.4722, 49.468679], [8.472249, 49.468611], [8.472437, 49.468258], [8.473082, 49.467426], [8.473147, 49.467311], [8.473235, 49.46721], [8.473962, 49.466248], [8.47468, 49.465331], [8.474711, 49.46528], [8.474844, 49.464897], [8.474916, 49.464787], [8.475021, 49.4647], [8.475356, 49.464474], [8.475492, 49.464358], [8.476174, 49.463457], [8.476403, 49.463135], [8.476635, 49.462775], [8.477024, 49.462262], [8.478481, 49.460285], [8.47953, 49.458885], [8.480707, 49.457313], [8.481134, 49.456726], [8.481027, 49.456695]]",49.48275,8.463303,49.456695,8.481027,660951,660971,1133
23,"[[8.469749, 49.47996], [8.46976, 49.479971], [8.469592, 49.480037], [8.469371, 49.480145], [8.46911, 49.480244], [8.469076, 49.480251], [8.469101, 49.480266], [8.469264, 49.48041], [8.469205, 49.480435], [8.46924, 49.480479], [8.469264, 49.480581], [8.469057, 49.480661], [8.46905, 49.480684], [8.469015, 49.480688], [8.468761, 49.480784], [8.468782, 49.480807], [8.466351, 49.481754], [8.467141, 49.482627], [8.465846, 49.483141], [8.465779, 49.483319], [8.465751, 49.483319], [8.465686, 49.483405], [8.465685, 49.483436], [8.463476, 49.484306], [8.463409, 49.484452], [8.463369, 49.484444], [8.463288, 49.484492], [8.463111, 49.484553], [8.463036, 49.484567], [8.462986, 49.484645], [8.462905, 49.484638], [8.462808, 49.484649], [8.462519, 49.484759], [8.462552, 49.484796]]",49.47996,8.469749,49.484796,8.462552,339475,148606240,1121
24,"[[8.481027, 49.456695], [8.481134, 49.456726], [8.480562, 49.457508], [8.480722, 49.457555], [8.480685, 49.457601], [8.480714, 49.45761], [8.480822, 49.457587], [8.480852, 49.457596], [8.480814, 49.457645], [8.480996, 49.457701], [8.480898, 49.457836], [8.485351, 49.459241], [8.485815, 49.459104], [8.485834, 49.459143], [8.486038, 49.459096], [8.486147, 49.459228], [8.48627, 49.459286], [8.486621, 49.459402], [8.486708, 49.459293], [8.487297, 49.459433], [8.4873, 49.459451], [8.487321, 49.459475], [8.487345, 49.459486], [8.487387, 49.459491], [8.487461, 49.459708], [8.487411, 49.459715]]",49.456695,8.481027,49.459715,8.487411,660971,31471648,1076
25,"[[8.468437, 49.489761], [8.469022, 49.489535], [8.469734, 49.490306], [8.46802, 49.490991], [8.46731, 49.490233], [8.466495, 49.490555], [8.463436, 49.491747], [8.460496, 49.492914], [8.460428, 49.492962], [8.46032, 49.492899], [8.459933, 49.493032], [8.45989, 49.49313], [8.459008, 49.49349], [8.458968, 49.493448]]",49.489761,8.468437,49.493448,8.458968,339462,339476,1073
26,"[[8.482255, 49.470261], [8.482359, 49.470322], [8.482995, 49.469853], [8.483083, 49.469812], [8.483618, 49.469306], [8.483598, 49.469134], [8.483658, 49.468847], [8.483607, 49.468771], [8.483362, 49.468597], [8.482792, 49.468319], [8.482845, 49.46826], [8.4823, 49.468032], [8.48025, 49.46692], [8.479179, 49.466385], [8.477923, 49.46585], [8.476349, 49.465341], [8.476378, 49.465305], [8.475722, 49.465097], [8.475683, 49.465064], [8.475606, 49.46504], [8.475707, 49.464918], [8.475959, 49.464452], [8.47631, 49.463992], [8.476125, 49.463936], [8.476161, 49.463885], [8.476136, 49.463878], [8.476035, 49.463899], [8.476009, 49.46389], [8.47604, 49.463846], [8.475911, 49.463807], [8.476403, 49.463135], [8.476635, 49.462775], [8.477024, 49.462262], [8.478481, 49.460285], [8.47953, 49.458885], [8.480707, 49.457313], [8.481134, 49.456726], [8.481027, 49.456695]]",49.470261,8.482255,49.456695,8.481027,339478,660971,1057
27,"[[8.475705, 49.490685], [8.475705, 49.490685], [8.475735, 49.490671], [8.475348, 49.490559], [8.475326, 49.490589], [8.475222, 49.490559], [8.475454, 49.490191], [8.475692, 49.489737], [8.475881, 49.489167], [8.475893, 49.489106], [8.475825, 49.489097], [8.47585, 49.489006], [8.475894, 49.488712], [8.475934, 49.48827], [8.475938, 49.487892], [8.475914, 49.487496], [8.475882, 49.487206], [8.475768, 49.486618], [8.475695, 49.486311], [8.475592, 49.486056], [8.475355, 49.485622], [8.475081, 49.485228], [8.474441, 49.484467], [8.474113, 49.484133], [8.473949, 49.48399], [8.473761, 49.483805], [8.471439, 49.481436], [8.471225, 49.481349], [8.471179, 49.48134], [8.471142, 49.481256], [8.471004, 49.48112], [8.470713, 49.480755], [8.470154, 49.480198], [8.470159, 49.480149], [8.470117, 49.480024], [8.47012, 49.479982], [8.47007, 49.479892], [8.470037, 49.479863], [8.46976, 49.479971], [8.469749, 49.47996]]",49.490685,8.475705,49.47996,8.469749,339456,339475,1034
28,"[[8.469749, 49.47996], [8.46976, 49.479971], [8.470037, 49.479863], [8.47007, 49.479892], [8.47012, 49.479982], [8.470117, 49.480024], [8.470159, 49.480149], [8.470154, 49.480198], [8.470713, 49.480755], [8.471004, 49.48112], [8.471142, 49.481256], [8.47117, 49.48131], [8.471187, 49.481415], [8.471287, 49.481529], [8.471341, 49.481555], [8.473505, 49.483757], [8.473582, 49.483788], [8.474293, 49.484531], [8.474915, 49.485213], [8.474796, 49.485273], [8.474391, 49.485437], [8.472939, 49.486005], [8.472582, 49.486136], [8.471188, 49.486692], [8.470115, 49.4871], [8.4708, 49.487831], [8.471418, 49.487586], [8.471435, 49.487604]]",49.47996,8.469749,49.487604,8.471435,339475,31471276,1017
29,"[[8.482906, 49.492344], [8.482834, 49.49237], [8.482733, 49.492241], [8.482619, 49.492127], [8.481331, 49.490261], [8.481201, 49.490069], [8.481147, 49.489938], [8.481117, 49.489914], [8.481079, 49.489883], [8.480801, 49.489463], [8.480731, 49.489311], [8.480709, 49.489239], [8.480486, 49.488955], [8.480267, 49.488709], [8.4801, 49.488487], [8.479837, 49.488197], [8.479673, 49.48804], [8.47947, 49.48783], [8.479377, 49.487755], [8.47926, 49.487697], [8.478874, 49.487584], [8.478705, 49.487447], [8.477338, 49.485943], [8.476263, 49.484739], [8.476211, 49.484677], [8.47628, 49.484649], [8.475972, 49.484285], [8.476078, 49.484099], [8.476055, 49.483957], [8.476011, 49.48389], [8.475941, 49.483828], [8.47577, 49.483758], [8.47547, 49.483738], [8.475049, 49.483322], [8.474165, 49.482352], [8.473586, 49.481746], [8.47356, 49.481662], [8.473446, 49.481554], [8.473415, 49.481541], [8.473334, 49.481537], [8.473302, 49.481528], [8.472609, 49.480777], [8.472435, 49.480618], [8.472343, 49.480578], [8.472279, 49.480517], [8.472233, 49.480426], [8.47155, 49.47967], [8.471489, 49.479693]]",49.492344,8.482906,49.479693,8.471489,7853258,58196168,1000
30,"[[8.469749, 49.47996], [8.46976, 49.479971], [8.469592, 49.480037], [8.469371, 49.480145], [8.46911, 49.480244], [8.469076, 49.480251], [8.469101, 49.480266], [8.469264, 49.48041], [8.469205, 49.480435], [8.46924, 49.480479], [8.469264, 49.480581], [8.469294, 49.480646], [8.469343, 49.480667], [8.469362, 49.480685], [8.46942, 49.480765], [8.470138, 49.481545], [8.470159, 49.481708], [8.470198, 49.481751], [8.467358, 49.482863], [8.468986, 49.484628], [8.469017, 49.484696], [8.469113, 49.484803], [8.469033, 49.48484], [8.468984, 49.484873], [8.468828, 49.48488], [8.468539, 49.484995], [8.468494, 49.485065], [8.468482, 49.485114], [8.468505, 49.48516], [8.468585, 49.485255], [8.468474, 49.485307], [8.468845, 49.48571], [8.469554, 49.485438], [8.469493, 49.485371]]",49.47996,8.469749,49.485371,8.469493,339475,339487,957
31,"[[8.459859, 49.484576], [8.459937, 49.484547], [8.460125, 49.484763], [8.460211, 49.484733], [8.460289, 49.484825], [8.459974, 49.484944], [8.459958, 49.484998], [8.459527, 49.485159], [8.459429, 49.485235], [8.4591, 49.485366], [8.45919, 49.485483], [8.459219, 49.485547], [8.45929, 49.485799], [8.459361, 49.486144], [8.459365, 49.486163], [8.459344, 49.486211], [8.459278, 49.486338], [8.459085, 49.486432], [8.45903, 49.486366], [8.458791, 49.486461], [8.458489, 49.486618], [8.458202, 49.486746], [8.458156, 49.4867], [8.457855, 49.486803], [8.457473, 49.486888], [8.457178, 49.486927], [8.456865, 49.486958], [8.456895, 49.487049], [8.456801, 49.487063], [8.456849, 49.48712], [8.456876, 49.48711]]",49.484576,8.459859,49.48711,8.456876,339468,339472,956
32,"[[8.482561, 49.478512], [8.482491, 49.478475], [8.482176, 49.478725], [8.481956, 49.478919], [8.481185, 49.479541], [8.481021, 49.479684], [8.480961, 49.479726], [8.48089, 49.479767], [8.480682, 49.47985], [8.479976, 49.48012], [8.479232, 49.480363], [8.477901, 49.480775], [8.477587, 49.480869], [8.477371, 49.480923], [8.476001, 49.481199], [8.475036, 49.481385], [8.474254, 49.481547], [8.474089, 49.481607], [8.473572, 49.481706], [8.47356, 49.481662], [8.473446, 49.481554], [8.473415, 49.481541], [8.473334, 49.481537], [8.473302, 49.481528], [8.472609, 49.480777], [8.472435, 49.480618], [8.472343, 49.480578], [8.472279, 49.480517], [8.472233, 49.480426], [8.47155, 49.47967], [8.471489, 49.479693]]",49.478512,8.482561,49.479693,8.471489,339485,58196168,943
33,"[[8.466007, 49.487956], [8.46593, 49.487872], [8.46696, 49.487473], [8.466289, 49.48671], [8.466452, 49.486632], [8.468032, 49.486017], [8.465685, 49.483436], [8.465686, 49.483405], [8.465751, 49.483319], [8.465783, 49.483234], [8.465811, 49.483224], [8.465846, 49.483141], [8.467141, 49.482627], [8.466351, 49.481754], [8.468225, 49.481024], [8.468204, 49.481001], [8.467934, 49.480709], [8.46841, 49.480498], [8.468529, 49.480457], [8.468778, 49.48039], [8.468851, 49.480348], [8.468965, 49.480303], [8.469113, 49.480274], [8.469101, 49.480266], [8.469076, 49.480251], [8.46911, 49.480244], [8.469371, 49.480145], [8.469592, 49.480037], [8.46976, 49.479971], [8.469749, 49.47996]]",49.487956,8.466007,49.47996,8.469749,339463,339475,906
34,"[[8.456876, 49.48711], [8.456849, 49.48712], [8.456899, 49.487178], [8.456982, 49.487147], [8.457492, 49.48771], [8.456283, 49.48817], [8.456331, 49.488469], [8.456251, 49.488584], [8.456288, 49.488825], [8.45662, 49.489348], [8.456864, 49.489677], [8.456813, 49.4897], [8.456777, 49.489733], [8.456754, 49.489786], [8.456756, 49.489842], [8.456778, 49.489886], [8.456947, 49.490074], [8.457019, 49.490119], [8.457731, 49.490441], [8.45784, 49.490599], [8.458053, 49.490821], [8.458463, 49.491179], [8.458615, 49.491301], [8.458679, 49.491328], [8.458752, 49.491342], [8.458871, 49.49132], [8.458949, 49.491419], [8.458811, 49.491459], [8.458772, 49.491484], [8.458736, 49.491549], [8.458742, 49.491587], [8.458765, 49.49162], [8.459037, 49.49194], [8.459411, 49.492294], [8.459654, 49.492497], [8.459702, 49.492622], [8.459902, 49.492765], [8.460187, 49.492945], [8.459933, 49.493032], [8.45989, 49.49313], [8.459008, 49.49349], [8.458968, 49.493448]]",49.48711,8.456876,49.493448,8.458968,339472,339476,857
35,"[[8.492206, 49.506903], [8.492247, 49.506875], [8.492176, 49.506831], [8.491953, 49.506822], [8.49167, 49.506604], [8.491299, 49.50638], [8.491239, 49.506273], [8.487454, 49.504251], [8.487387, 49.50421], [8.487325, 49.504155], [8.487246, 49.504106], [8.487186, 49.504022], [8.487172, 49.503948], [8.487599, 49.5028], [8.487625, 49.502609], [8.487788, 49.502156], [8.487944, 49.501685], [8.488113, 49.500815], [8.488111, 49.500718], [8.488159, 49.50044], [8.488237, 49.500105], [8.488499, 49.498738], [8.48851, 49.49865], [8.488508, 49.498469], [8.488492, 49.498243], [8.488311, 49.498054], [8.487712, 49.497346], [8.487379, 49.496972], [8.485317, 49.494729], [8.485096, 49.494526], [8.484869, 49.494319], [8.484529, 49.494053], [8.484233, 49.49388], [8.483124, 49.493277], [8.482888, 49.493111], [8.482766, 49.493004], [8.482664, 49.492875], [8.482574, 49.49271], [8.482444, 49.492397], [8.482335, 49.492199], [8.481748, 49.491317], [8.481285, 49.490663], [8.481044, 49.490367], [8.48081, 49.490135], [8.480666, 49.489974], [8.480514, 49.489757], [8.480285, 49.489247], [8.479989, 49.488853], [8.479332, 49.488153], [8.479203, 49.488059], [8.47907, 49.487986], [8.478876, 49.48791], [8.478762, 49.487783], [8.478749, 49.48775], [8.478732, 49.487508], [8.478705, 49.487447], [8.477338, 49.485943], [8.476263, 49.484739], [8.475703, 49.484951], [8.475342, 49.48507], [8.475137, 49.485063], [8.474926, 49.485046], [8.474595, 49.484642], [8.474334, 49.484354], [8.474113, 49.484133], [8.473949, 49.48399], [8.473761, 49.483805], [8.471439, 49.481436], [8.471225, 49.481349], [8.471179, 49.48134], [8.471142, 49.481256], [8.471004, 49.48112], [8.470713, 49.480755], [8.470154, 49.480198], [8.470159, 49.480149], [8.470117, 49.480024], [8.47012, 49.479982], [8.47007, 49.479892], [8.470037, 49.479863], [8.46976, 49.479971], [8.469749, 49.47996]]",49.506903,8.492206,49.47996,8.469749,339350,339475,854
36,"[[8.456876, 49.48711], [8.456849, 49.48712], [8.456899, 49.487178], [8.456982, 49.487147], [8.45707, 49.487243], [8.457345, 49.487143], [8.457613, 49.48703], [8.458129, 49.486829], [8.458094, 49.486786], [8.458202, 49.486746], [8.458489, 49.486618], [8.458791, 49.486461], [8.45903, 49.486366], [8.459085, 49.486432], [8.459278, 49.486338], [8.459365, 49.486163], [8.45929, 49.485799], [8.459219, 49.485547], [8.45919, 49.485483], [8.4591, 49.485366], [8.459429, 49.485235], [8.459527, 49.485159], [8.459958, 49.484998], [8.459974, 49.484944], [8.460289, 49.484825], [8.460161, 49.484673], [8.460206, 49.484655], [8.460064, 49.484493], [8.460418, 49.48436], [8.460619, 49.484282], [8.460742, 49.484099], [8.461008, 49.483713], [8.461248, 49.483707], [8.461594, 49.48358], [8.462666, 49.483137], [8.462945, 49.483037], [8.462991, 49.482976], [8.463187, 49.482904], [8.463205, 49.48288], [8.463186, 49.482853], [8.463189, 49.482823], [8.463739, 49.482604], [8.464202, 49.482407], [8.46454, 49.482217], [8.464657, 49.482275], [8.46486, 49.4822], [8.465057, 49.481841], [8.464952, 49.481761], [8.465053, 49.481716], [8.465674, 49.481528], [8.465798, 49.481478], [8.465924, 49.481404], [8.465954, 49.481375], [8.465992, 49.481311], [8.466021, 49.481144], [8.466023, 49.481094], [8.465358, 49.480522], [8.465266, 49.48043], [8.465205, 49.480352], [8.465136, 49.480208], [8.465105, 49.480067], [8.465131, 49.479993], [8.465177, 49.479931], [8.465522, 49.479651], [8.465604, 49.479569], [8.465735, 49.479414], [8.466347, 49.478612], [8.466387, 49.47853], [8.46641, 49.478441], [8.466429, 49.478327], [8.466426, 49.478253], [8.466527, 49.478202], [8.466592, 49.478185], [8.4667, 49.47814], [8.467367, 49.477855], [8.467495, 49.477845], [8.467559, 49.47783], [8.467758, 49.477741], [8.467846, 49.477825], [8.467814, 49.477839]]",49.48711,8.456876,49.477839,8.467814,339472,364019650,848
37,"[[8.466007, 49.487956], [8.46593, 49.487872], [8.463688, 49.488741], [8.46426, 49.489356], [8.461565, 49.490414], [8.46108, 49.490602], [8.46112, 49.490685], [8.460896, 49.491055], [8.460922, 49.491155], [8.46117, 49.491329], [8.461215, 49.491382], [8.461309, 49.49154], [8.459411, 49.492294], [8.459654, 49.492497], [8.459702, 49.492622], [8.459902, 49.492765], [8.460187, 49.492945], [8.459933, 49.493032], [8.45989, 49.49313], [8.459008, 49.49349], [8.458968, 49.493448]]",49.487956,8.466007,49.493448,8.458968,339463,339476,837
38,"[[8.472009, 49.473974], [8.472011, 49.473966], [8.47218, 49.473981], [8.47215, 49.474124], [8.471243, 49.474574], [8.471004, 49.474693], [8.470727, 49.476007], [8.47069, 49.476135], [8.47091, 49.476316], [8.4705, 49.476566], [8.46923, 49.477245], [8.468798, 49.477465], [8.468242, 49.477728], [8.467896, 49.477872], [8.467846, 49.477825], [8.467814, 49.477839]]",49.473974,8.472009,49.477839,8.467814,28450242,364019650,836
39,"[[8.469749, 49.47996], [8.46976, 49.479971], [8.469592, 49.480037], [8.469371, 49.480145], [8.46911, 49.480244], [8.469076, 49.480251], [8.469101, 49.480266], [8.469264, 49.48041], [8.469205, 49.480435], [8.46924, 49.480479], [8.469264, 49.480581], [8.469294, 49.480646], [8.469343, 49.480667], [8.469362, 49.480685], [8.46942, 49.480765], [8.470088, 49.481491], [8.469906, 49.481562], [8.469198, 49.4808], [8.469247, 49.480781]]",49.47996,8.469749,49.480781,8.469247,339475,276163348,835
40,"[[8.475941, 49.464913], [8.47589, 49.464978], [8.476487, 49.465171], [8.476349, 49.465341], [8.475556, 49.465098], [8.475015, 49.465521], [8.47447, 49.466105], [8.473981, 49.466706], [8.473047, 49.468047], [8.47282, 49.468399], [8.472504, 49.46892], [8.472362, 49.468883], [8.472212, 49.468871], [8.472065, 49.468951], [8.471533, 49.469273], [8.47151, 49.469316], [8.471395, 49.469381], [8.471364, 49.469417], [8.471146, 49.469554], [8.470791, 49.469796], [8.470573, 49.469978], [8.470412, 49.470153], [8.470315, 49.470318], [8.470234, 49.470574], [8.470184, 49.470814], [8.470059, 49.47126], [8.469824, 49.471903], [8.46978, 49.471983], [8.469563, 49.472255], [8.469065, 49.473697], [8.468991, 49.473763], [8.468596, 49.474897], [8.46867, 49.474909], [8.468553, 49.475161], [8.468397, 49.475606], [8.468369, 49.47572], [8.468355, 49.475895], [8.468353, 49.475938], [8.468335, 49.475975], [8.468299, 49.475997], [8.468217, 49.47616], [8.468085, 49.476554], [8.468085, 49.476761], [8.468064, 49.47685], [8.467815, 49.477584], [8.467631, 49.477551], [8.467591, 49.477621], [8.467468, 49.477675], [8.467418, 49.477711], [8.467304, 49.477822], [8.466966, 49.477971], [8.4669, 49.478012], [8.46666, 49.478119], [8.46662, 49.478126], [8.466578, 49.478119], [8.466533, 49.478098], [8.466421, 49.478131], [8.466426, 49.478253], [8.466429, 49.478327], [8.46641, 49.478441], [8.466387, 49.47853], [8.466347, 49.478612], [8.465735, 49.479414], [8.465604, 49.479569], [8.465522, 49.479651], [8.465177, 49.479931], [8.465131, 49.479993], [8.465105, 49.480067], [8.465136, 49.480208], [8.465205, 49.480352], [8.465266, 49.48043], [8.465358, 49.480522], [8.466023, 49.481094], [8.466017, 49.481188], [8.465992, 49.481311], [8.465954, 49.481375], [8.465924, 49.481404], [8.465798, 49.481478], [8.465674, 49.481528], [8.465053, 49.481716], [8.464952, 49.481761], [8.465057, 49.481841], [8.46486, 49.4822], [8.464657, 49.482275], [8.46454, 49.482217], [8.464202, 49.482407], [8.463322, 49.48277], [8.463303, 49.48275]]",49.464913,8.475941,49.48275,8.463303,660939,660951,832
41,"[[8.457751, 49.497225], [8.457805, 49.497221], [8.457752, 49.496944], [8.457766, 49.4969], [8.457808, 49.496846], [8.457762, 49.496647], [8.457697, 49.496611], [8.45766, 49.496572], [8.457554, 49.496556], [8.456794, 49.492459], [8.456758, 49.492214], [8.456713, 49.492164], [8.456591, 49.491524], [8.456562, 49.491355], [8.456568, 49.491306], [8.456535, 49.4912], [8.456419, 49.490543], [8.456227, 49.489583], [8.456245, 49.48938], [8.456133, 49.488836], [8.456048, 49.488341], [8.456189, 49.488218], [8.456283, 49.48817], [8.457492, 49.48771], [8.456982, 49.487147], [8.456899, 49.487178], [8.456849, 49.48712], [8.456876, 49.48711]]",49.497225,8.457751,49.48711,8.456876,339352,339472,827
42,"[[8.469749, 49.47996], [8.46976, 49.479971], [8.469592, 49.480037], [8.469371, 49.480145], [8.46911, 49.480244], [8.469076, 49.480251], [8.469101, 49.480266], [8.469264, 49.48041], [8.469205, 49.480435], [8.46924, 49.480479], [8.469264, 49.480581], [8.469057, 49.480661], [8.46905, 49.480684], [8.469015, 49.480688], [8.468761, 49.480784], [8.468782, 49.480807], [8.466351, 49.481754], [8.467141, 49.482627], [8.465846, 49.483141], [8.465779, 49.483319], [8.465751, 49.483319], [8.465686, 49.483405], [8.465685, 49.483436], [8.463197, 49.484415], [8.462279, 49.484761], [8.461529, 49.485063], [8.461515, 49.485161], [8.46217, 49.485873], [8.462107, 49.486026], [8.46209, 49.48611], [8.462015, 49.486109], [8.461971, 49.486115], [8.461934, 49.486129], [8.461708, 49.486262], [8.461676, 49.486299], [8.46167, 49.486359], [8.461696, 49.486426], [8.4616, 49.486463], [8.46298, 49.487977], [8.46426, 49.489356], [8.461565, 49.490414], [8.46108, 49.490602], [8.46112, 49.490685], [8.460896, 49.491055], [8.460922, 49.491155], [8.46117, 49.491329], [8.461215, 49.491382], [8.461309, 49.49154], [8.459411, 49.492294], [8.459654, 49.492497], [8.459702, 49.492622], [8.459902, 49.492765], [8.460187, 49.492945], [8.459933, 49.493032], [8.45989, 49.49313], [8.459155, 49.49343], [8.459537, 49.49427], [8.459538, 49.494361], [8.459582, 49.494381], [8.45961, 49.494406], [8.459652, 49.494498], [8.459644, 49.4945]]",49.47996,8.469749,49.4945,8.459644,339475,30612203,817
