start_id,end_id,start_lat,start_lon,end_lat,end_lon,count
339350,27230871,49.506903,8.492206,49.503921,8.477009,398
339476,30612264,49.493448,8.458968,49.485946,8.46215,397
339466,30612264,49.491183,8.462391,49.485946,8.46215,394
339354,148606240,49.493002,8.470325,49.484796,8.462552,393
339463,364019650,49.487956,8.466007,49.477839,8.467814,390
7853258,30612250,49.492344,8.482906,49.4908,8.471387,388
339350,660978,49.506903,8.492206,49.508376,8.476054,386
339463,276163348,49.487956,8.466007,49.480781,8.469247,384
339350,29964359,49.506903,8.492206,49.484387,8.473963,383
339472,30612250,49.48711,8.456876,49.4908,8.471387,377
339476,28450681,49.493448,8.458968,49.496424,8.47725,376
33282192,148606240,49.489671,8.466929,49.484796,8.462552,374
339464,339476,49.489012,8.462997,49.493448,8.458968,374
339462,30612203,49.489761,8.468437,49.4945,8.459644,373
339472,660971,49.48711,8.456876,49.456695,8.481027,373
30612225,58196168,49.497065,8.492131,49.479693,8.471489,371
660951,58196617,49.48275,8.463303,49.476208,8.470888,371
339475,4915747,49.47996,8.469749,49.485698,8.473613,370
31471276,148606240,49.487604,8.471435,49.484796,8.462552,367
660951,148606240,49.48275,8.463303,49.484796,8.462552,366
339346,27230871,49.497263,8.483832,49.503921,8.477009,365
339349,148606240,49.498946,8.467224,49.484796,8.462552,365
339350,660951,49.506903,8.492206,49.48275,8.463303,365
339463,148606240,49.487956,8.466007,49.484796,8.462552,364
339475,660939,49.47996,8.469749,49.464913,8.475941,364
339465,28450544,49.483245,8.474793,49.475967,8.483157,363
339456,339476,49.490685,8.475705,49.493448,8.458968,362
660951,28450647,49.48275,8.463303,49.481645,8.478822,361
339464,148606240,49.489012,8.462997,49.484796,8.462552,360
339472,28450681,49.48711,8.456876,49.496424,8.47725,356
7853258,28450681,49.492344,8.482906,49.496424,8.47725,355
339472,339485,49.48711,8.456876,49.478512,8.482561,354
339346,339463,49.497263,8.483832,49.487956,8.466007,354
339466,339468,49.491183,8.462391,49.484576,8.459859,353
339472,29964359,49.48711,8.456876,49.484387,8.473963,353
339475,58196168,49.47996,8.469749,49.479693,8.471489,352
28450596,58196168,49.479913,8.475652,49.479693,8.471489,352
7853258,29964359,49.492344,8.482906,49.484387,8.473963,350
660971,27231009,49.456695,8.481027,49.452873,8.495253,349
