u,v,k,route_id
4944843142,26734751,0,30834
4944843142,26734751,0,30834
1758593974,1758593976,0,30835
1758593974,1758593976,0,30835
1232911990,302736181,0,30836
1232911990,302736181,0,30836
289144698,7823766621,0,30837
289144698,7823766621,0,30837
302736200,7006855727,0,30838
1690152330,427946107,0,30839
1690152330,427946107,0,30839
1690152330,427946107,0,30839
427946107,1690152345,0,30839
1690152345,298512146,0,30839
298512146,1690152366,0,30839
1690152366,1690152330,0,30839
1690152366,1690152330,0,30839
4463603406,610553071,0,30840
4463603406,610553071,0,30840
1488913415,1281215476,0,30841
1281215476,1488913415,0,30841
4463603405,4463603406,1,30842
2265659535,880906501,1,30843
880906501,2265659535,1,30843
300792502,300713965,0,30844
245347997,313025029,0,30845
245347997,313025029,0,30845
10177673240,2168293894,0,30846
1402778744,1402779191,0,30847
1402779191,3236319367,0,30847
3236319367,3236319368,0,30847
1279182807,1703628425,0,30848
1279182807,1703628425,0,30848
1279182807,1703628425,0,30848
311242135,1974798957,0,30849
311242135,1974798957,0,30849
300713965,301116055,0,30850
1738554394,1737744829,0,30851
2923615658,2299546904,0,30852
2299546904,2923615658,0,30852
10177673240,2168293894,0,30853
10177673240,2168293894,0,30853
10177673240,2168293894,0,30853
10177673240,2168293894,0,30853
10177673240,2168293894,0,30853
2357907566,10177673240,0,30853
5095727785,2357907566,0,30853
5095727785,2357907566,0,30853
5095727785,2357907566,0,30853
5095727785,2357907566,0,30853
5095727792,5095727785,0,30853
5095727792,5095727785,0,30853
5095727792,6997628986,0,30853
5095727792,6997628986,0,30853
6997628986,4735664222,0,30853
6997628986,4735664222,0,30853
4355680351,4735664222,0,30853
4355680351,4735664222,0,30853
4355680351,4735664222,0,30853
4355680351,4355680383,0,30853
4355680383,4355680559,0,30853
4355680383,4355680559,0,30853
4355680520,4355680351,0,30853
6997629020,6997629039,0,30853
6997629020,6997629039,0,30853
6997629039,6997629020,0,30853
6997629039,4355679826,0,30853
6997629039,4355679826,0,30853
4355679826,2903165443,0,30853
4355679826,2903165443,0,30853
4355679826,2903165443,0,30853
2903165443,4355679826,0,30853
2903165443,4355679826,0,30853
4355679826,2903165443,0,30853
10177673240,2168293894,0,30853
10177673240,2168293894,0,30853
298510959,261599462,0,30854
261599462,298510959,0,30854
268941410,1403252028,0,30855
1403252028,6950546104,0,30855
486441992,311242166,0,30856
311242166,486441992,0,30856
1216123430,1758391886,0,30857
1216123430,1758391886,0,30857
261599462,1690152330,0,30858
2262347364,880906501,0,30859
9704566169,9704566170,0,30860
603269198,1411690445,0,30861
603269198,1411690445,0,30861
9704566170,1673947382,0,30862
4944843142,26734751,0,30863
4944843142,26734751,0,30863
353234528,2785609776,0,30864
2785609776,353234528,0,30864
2168293894,2421951123,0,30865
2168293894,2421951123,0,30865
2168293894,2421951123,0,30865
2168293894,2421951123,0,30865
2168293894,2421951123,0,30865
2168293894,2421951123,0,30865
2903165443,4355679826,0,30865
2903165443,4355679826,0,30865
2903165443,4355679826,0,30865
2903165443,4355679826,0,30865
2903165443,4355679826,0,30865
2903165443,4355679826,0,30865
2903165443,4355679826,0,30865
2903165443,4355679826,0,30865
2903165443,4355679826,0,30865
2903165443,4355679826,0,30865
2903165443,4355679826,0,30865
2903165443,4355679826,0,30865
2903165443,4355679826,0,30865
2903165443,4355679826,0,30865
2903165443,4355679826,0,30865
2903165443,4355679826,0,30865
427946107,13077450262,0,30866
427946107,13077450262,0,30866
390914046,2511807206,0,30867
390914046,2511807206,0,30867
2785609776,6817464607,0,30868
6817464607,2785609776,0,30868
380253641,373869795,0,30869
298510959,261599462,0,30870
261599462,298510959,0,30870
261599462,298510959,0,30870
2265659535,880906501,1,30871
373869795,380253642,0,30872
380253642,3180624810,0,30872
353234528,1993879935,0,30873
1993879935,353234528,0,30873
1993879935,353234528,0,30873
353234528,2785609776,0,30874
1993879935,353234528,0,30874
301142220,5367538940,0,30875
5367538940,301142220,0,30875
1232911990,302736181,0,30876
6817464607,2785609776,0,30877
6817464607,2785609776,0,30877
1758593974,1758593976,0,30878
293551519,1758593976,0,30878
261599462,298510959,0,30879
261599462,298510959,0,30879
298510959,261599462,0,30879
1993879935,353234528,0,30880
1993879935,353234528,0,30880
1488913415,486448742,0,30881
1488913415,486448742,0,30881
2299233738,2923615658,0,30882
2923615658,2299233738,0,30882
3676150358,3518275966,0,30883
1403252028,1398410596,0,30884
6950546104,1403252028,0,30884
8862172513,6950546104,0,30884
94565238,345577416,0,30885
94565238,345577416,0,30885
3781472273,1993879935,0,30886
3781472273,1993879935,0,30886
1403252028,1398410596,0,30887
6950546104,1403252028,0,30887
476893190,476885904,0,30888
289144698,7823766621,0,30889
289144698,7823766621,0,30889
3781472273,1993879935,0,30890
3781472273,1993879935,0,30890
12052670929,1695138373,0,30891
12052670929,410703796,0,30891
410703796,12052670929,0,30891
1742733522,3518275966,0,30892
1356755399,1356755246,0,30893
1993879935,353234528,0,30894
1993879935,353234528,0,30894
1993879935,353234528,0,30894
1993879935,353234528,0,30894
3781472273,1993879935,0,30895
3781472273,1993879935,0,30895
3781472273,1993879935,0,30895
1703635262,345578296,0,30896
1703635262,345578296,0,30896
2785609776,6817464607,0,30897
2785609776,6817464607,0,30897
470622347,470622346,0,30898
470622347,470628001,0,30898
380253633,380253651,0,30899
380253633,380253651,0,30899
1703635264,476879230,0,30900
7897206480,4340515389,0,30901
3781472273,1993879935,0,30902
1993879935,3781472273,0,30902
3963539108,1279182821,0,30903
3963539108,1279182821,0,30903
261599462,873689903,0,30904
301142220,5367538940,0,30905
4736821941,10201073435,0,30906
4736821941,10201073435,0,30906
10201073435,4736821941,0,30907
10201073435,4736821941,0,30907
4736821941,10201073435,0,30908
10201073435,4736821941,0,30908
880906501,2265659535,1,30909
2265659535,880906501,1,30909
1703615386,1317376817,0,30910
1703635264,9168680390,0,30911
293551519,1758593976,0,30912
293551519,1758593976,0,30912
169332770,1748986194,0,30913
10201073435,4736821941,0,30914
10201073435,4736821941,0,30914
311242135,1974798957,0,30915
311242135,1974798957,0,30915
1279182807,1703628425,0,30916
476879230,9168685022,0,30917
10201073435,4736821941,0,30918
10201073435,4736821941,0,30918
1764626394,1703635262,0,30919
1380301756,1380301552,0,30920
1380301552,1380301756,0,30920
1703635262,9168685022,0,30921
9704566169,553100983,0,30922
553100983,9704566169,0,30922
553100983,446296055,0,30922
446296055,9704544778,0,30922
9704544780,9704544778,0,30922
798729304,3781472273,0,30923
10201073435,4736821941,0,30924
10201073435,4736821941,0,30924
1993879935,3781472273,0,30925
1703628424,1703628429,0,30926
1703628424,1703628429,0,30926
2262347364,2272532297,0,30927
1993879935,353234528,0,30928
3781472273,1993879935,0,30928
3781472273,1993879935,0,30928
1772669823,11766264933,0,30929
1772669823,11766264933,0,30929
2120167595,2120167583,0,30930
2120167595,2120167583,0,30930
6950546104,1403252028,0,30931
8862172513,6950546104,0,30931
9168680389,9168685022,0,30932
427946107,13077450262,0,30933
1742733538,3518424706,0,30934
1635632374,798729304,0,30935
3781472273,1993879935,0,30936
3781472273,1993879935,0,30936
2923615658,2299233738,0,30937
2299233738,2923615658,0,30937
2299233738,2923615658,0,30937
2299233738,2923615658,0,30937
2299546904,2923615658,0,30937
2299546904,2923615658,0,30937
2299546904,2923615658,0,30937
2299546904,2923615658,0,30937
2299546904,2923615658,0,30937
2299546904,2299546902,0,30937
2299546900,2299546902,0,30937
2299216601,2299546900,0,30937
2299546900,2299216601,0,30937
1974822657,1764626394,0,30938
313747918,2262347364,0,30939
3781472273,1993879935,0,30940
1742733538,1742733522,0,30941
1742733538,1742733522,0,30941
311242166,486441992,0,30942
13136785672,10130942327,0,30943
3963539108,1703628429,0,30944
3963539108,1703628429,0,30944
1703628429,3963539108,0,30944
311242135,1974798957,0,30945
1974798957,311242135,0,30945
6950546104,1403252028,0,30946
445004452,1673947382,0,30947
261599462,298510959,0,30948
2299233738,3305475104,0,30949
293551519,3305475104,0,30949
311242135,1974798957,0,30950
1974798957,311242135,0,30950
289144698,7823766621,0,30951
11223193303,300317900,0,30952
300317900,11223193303,0,30952
603269198,1411690445,0,30953
1216123430,1758391886,0,30954
311242135,1974798957,0,30955
540588339,1380301694,0,30956
1380301694,540588339,0,30956
7897206480,4340515389,0,30957
4340515389,7897206480,0,30957
1635632374,798729304,0,30958
1635632374,798729304,0,30958
311242135,1974798957,0,30959
311242135,1974798957,0,30959
1633105726,7053631753,0,30960
1633105726,7053631753,0,30960
7897206480,3365369529,0,30961
6950546104,1403252028,0,30962
1738554535,1738554550,0,30963
1703615386,1317376817,0,30964
1703615386,1317376817,0,30964
313747908,2903165159,0,30965
313747908,1495209340,0,30965
4944843142,26734751,0,30966
4944843142,26734751,0,30966
1703638210,9168680389,0,30967
1703638210,9168680389,0,30967
1505645772,821913015,0,30968
821913015,1505645772,0,30968
1216123430,1758391886,0,30969
1216123430,1758391886,0,30969
1216123430,1758391886,0,30969
4463603405,4463603406,1,30970
4463603406,4463603405,1,30970
10201073435,4736821941,0,30971
4736821941,10201073435,0,30971
10201073435,4736821941,0,30972
10201073435,4736821941,0,30972
10201073435,4736821941,0,30973
4736821941,10201073435,0,30973
1703628429,1703628424,0,30974
1356755246,1356755399,0,30975
476912168,360596661,0,30976
10177673240,2168293894,0,30977
10177673240,2168293894,0,30977
1495209340,313747918,0,30978
9168680390,9168680389,0,30979
553327572,1330166356,0,30980
1317376817,1703615386,0,30981
1703615386,1317376817,0,30981
313747918,1495209340,0,30982
1495209340,313747918,0,30982
1495209340,313747918,0,30982
7823766620,247143172,0,30983
247143172,5095727775,0,30983
247143172,5095727775,0,30983
702098560,9075214336,0,30984
9075214336,702098560,0,30984
715684887,3728451178,0,30985
3728451178,715684887,0,30985
1974798957,486442009,0,30986
1737744829,1738554394,0,30987
1738554394,1737744829,0,30987
1635632374,1635632316,0,30988
1635632316,1635632374,0,30988
553327572,1330166356,0,30989
553327572,1330166356,0,30989
427946107,13077450262,0,30990
427946107,13077450262,0,30990
427946107,13077450262,0,30990
3431817180,301142195,0,30991
3431817180,301142195,0,30991
1493373313,13607082551,0,30992
1493373313,13607082551,0,30992
13607082551,791242753,0,30992
13607082551,791242753,0,30992
8862172513,6950546104,0,30993
9168680390,1703595668,0,30994
9168680390,1703595668,0,30994
6817464607,2785609776,0,30995
2785609776,6817464607,0,30995
1356755399,1356755246,0,30996
10201073435,4736821941,0,30997
7823766620,247143172,0,30998
247143172,289144705,0,30998
1300860482,289144705,0,30998
1105207522,676985251,0,30999
3963539108,1279182821,0,31000
1279182821,3963539108,0,31000
4736821941,10201073435,0,31001
10201073435,4736821941,0,31001
1279182807,1703628425,0,31002
1279182807,1703628425,0,31002
1279182807,1703628425,0,31002
2376673760,360596661,0,31003
4355679826,2903165443,0,31004
10935535577,469341958,0,31005
12107510715,10935535577,0,31005
8940400825,553327572,0,31006
8940400825,553327572,0,31006
10791323056,553327572,0,31007
261599462,298510959,0,31008
261599462,298510959,0,31008
2376673760,360596661,0,31009
360596661,2567329877,0,31009
2567329877,360596661,0,31009
8940400825,553327572,0,31010
2120167595,2120167583,0,31011
2120167595,2120167583,0,31011
2120167595,2120167583,0,31011
11766264933,1772669823,0,31012
6950546102,6950546104,0,31013
4944843142,26734751,0,31014
4944843142,26734751,0,31014
4944843142,26734751,0,31015
553334235,299954520,0,31016
1216123430,1758391886,0,31017
1216123430,1758391886,0,31017
1703615386,1317376817,0,31018
1703615386,1317376817,0,31018
427946107,13077450262,0,31019
427946107,13077450262,0,31019
1279182821,3963539108,0,31020
3963539108,1279182821,0,31020
3963539108,1703628429,0,31021
1755371979,3018992016,0,31022
2923615658,2299546904,0,31023
2299546904,2923615658,0,31023
486441984,486442009,0,31024
1693806854,299755533,0,31025
1693806854,299755533,0,31025
10791323056,553327572,0,31026
486442009,311242166,0,31027
311242166,486442009,0,31027
1742733538,3518424706,0,31028
1742733538,3518424706,0,31028
476893197,3018992016,0,31029
476893197,472106430,0,31029
2376673760,360596661,0,31030
2376673760,360596661,0,31030
9704544778,446296055,0,31031
9704544780,9704544778,0,31031
1635632374,1635632316,0,31032
1635632316,1635632374,0,31032
4355680548,5095727770,0,31033
1356755399,1356755246,0,31034
12748173085,4736821941,0,31035
11223193303,300317900,0,31036
300317900,11223193303,0,31036
1738554550,1738554535,0,31037
3676085811,1738554550,0,31037
1772669823,11766264933,0,31038
11766264933,1772669823,0,31038
476885906,476885904,0,31039
486442009,311242166,0,31040
4736821941,12854002311,0,31041
13607082552,13607082553,0,31042
13607082552,13607082553,0,31042
476885904,380493550,0,31043
311242166,486441981,0,31044
2168293894,2421951123,0,31045
9518858651,10977805388,0,31046
3518422510,1813936633,0,31047
1813936633,3518422510,0,31047
3305475104,293551519,0,31048
293551519,3305475104,0,31048
3518422510,3518422509,0,31049
3518422510,3518422509,0,31049
4463603405,4463603406,0,31050
10537177191,3518422509,0,31051
10537177191,3518422509,0,31051
1897077787,367942939,0,31052
1897077787,367942939,0,31052
4355680548,5095727770,0,31053
4355680548,5095727770,0,31053
2120167595,2120167583,0,31054
2120167595,2120167583,0,31054
3518422510,79422703,0,31055
3518422510,79422703,0,31055
1703638210,9168680389,0,31056
1703638210,9168680389,0,31056
9168680390,9168680389,0,31056
9168680390,1703595668,0,31056
9168680390,1703595668,0,31056
380253644,380253645,0,31057
380253644,380253642,0,31057
380253642,3180624810,0,31057
11766264933,1772669823,0,31058
1772669823,11766264933,0,31058
289144691,11766264933,0,31058
169332770,1748986194,0,31059
1748986194,1411690443,0,31059
1411690443,1411692467,0,31059
3963539108,1703628429,0,31060
3963539108,1703628429,0,31060
1703638210,9168680389,0,31061
1703638210,9168680389,0,31061
373869749,373869745,0,31062
1755371979,3018992016,0,31063
10177673239,289144698,0,31064
2785609776,6817464607,0,31065
6817464607,2785609776,0,31065
427946107,13077450262,0,31066
4355679826,2903165443,0,31067
4355679826,2903165443,0,31067
261599462,298510959,0,31068
340311933,298510959,0,31068
289144705,289144698,0,31069
1300860482,289144705,0,31069
1279182807,1703628425,0,31070
1279182807,1703628425,0,31070
1738554394,1737744829,0,31071
664229748,1356755280,0,31072
1356755280,664229748,0,31072
3236319366,3236319367,0,31073
1317376817,1703615386,0,31074
1703615386,1317376817,0,31074
1703615386,1317376817,0,31074
1279182807,1703628425,0,31075
1279182807,1703628425,0,31075
476912173,345577416,0,31076
9518858651,10977805388,0,31077
3829928040,10977805388,0,31077
10977805388,3829928040,0,31077
1216123430,1758391886,0,31078
1216123430,1758391886,0,31078
3963539108,1703628430,0,31079
3963539108,1703628430,0,31079
4355679826,2903165443,0,31080
4355679826,2903165443,0,31080
2265659535,880906501,1,31081
9168680390,1703595668,0,31082
9168680390,1703595668,0,31082
10537177191,3518422509,0,31083
301142220,5367538940,0,31084
301142220,5367538940,0,31084
373850022,373850025,0,31085
3236319366,3236319363,0,31086
11066154766,177526497,0,31087
11066154766,373869745,0,31087
373869749,373869745,0,31087
13607082553,13607082552,0,31088
13607082552,9612057000,0,31088
11223193303,300317900,0,31089
300317900,11223193303,0,31089
267398708,273369239,0,31090
267398708,273369239,0,31090
2265659535,880906501,1,31091
880906501,2265659535,1,31091
1411690445,603269198,0,31092
1703638210,9168680389,0,31093
2272532297,2262347364,0,31094
2272532297,2262347364,0,31094
2272532297,2262347364,0,31095
2272532297,2262347364,0,31095
1742733538,1742733522,0,31096
1742733522,1742733538,0,31096
362853613,1633105726,0,31097
1633105726,362853613,0,31097
380253635,373850034,0,31098
380253634,380253635,0,31098
1703628424,1703628427,0,31099
293551519,1758593976,0,31100
1742733522,1742733538,0,31101
1742733538,1742733522,0,31101
8862172513,245347997,0,31102
245347997,8862172513,0,31102
299799184,299799182,0,31103
299799184,299799182,0,31103
1703628424,13277590897,0,31104
13277590897,1703628430,0,31104
446296047,446296048,0,31105
446296048,446296047,0,31105
2376673760,2567329877,0,31106
2376673760,2567329877,0,31106
1703628427,1703628424,0,31107
1703628427,1703628424,0,31107
2376673760,2567329877,0,31108
2376673760,2567329877,0,31108
12854002311,4736821941,0,31109
4736821941,12854002311,0,31109
3676085814,3676085811,0,31110
13566714310,11114830724,0,31111
13566714310,11114830724,0,31111
603269198,1411690445,0,31112
614867225,8531544132,0,31113
446296048,1330166326,0,31114
446296048,1330166326,0,31114
5367538940,301142220,0,31115
301142220,5367538940,0,31115
5367538940,301142220,0,31115
1635632374,1635632316,0,31116
1218778658,1635632316,0,31116
2567329877,476912173,0,31117
476912173,2567329877,0,31117
2567329877,2376673760,0,31118
2567329877,2376673760,0,31118
9704544780,1330166326,0,31119
2567329877,2376673760,0,31120
2376673760,2567329877,0,31120
380253641,380822222,0,31121
2567329877,2376673760,0,31122
2376673760,2567329877,0,31122
1742733522,1742733538,0,31123
1742733538,1742733522,0,31123
1742733538,1742733522,0,31124
2272532297,2262347364,0,31125
1380301694,540588339,0,31126
540588339,1380301694,0,31126
2567329877,2376673760,0,31127
2376673760,2567329877,0,31127
427946107,13077450262,0,31128
427946107,13077450262,0,31128
427946107,13077450262,0,31128
791242753,1493373314,0,31129
791242753,1493373314,0,31129
3963539108,1703628430,0,31130
13607082552,9612057000,0,31131
1216123430,1758391886,0,31132
1216123393,1216123430,0,31132
2376673760,2567329877,0,31133
2567329877,2376673760,0,31133
380253636,380253641,0,31134
2120167595,2120167583,0,31135
2120167595,380253635,0,31135
1105207522,4463603405,0,31136
634451607,634451604,0,31137
6817464607,2785609776,0,31138
6817464607,2785609776,0,31138
6817464607,2785609776,0,31138
1755371979,3018992016,0,31139
2376673760,2567329877,0,31140
2376673760,2567329877,0,31141
2376673760,2567329877,0,31141
1279182807,1703628425,0,31142
2262347364,2272532297,0,31143
476912166,2376673760,0,31144
476912166,2376673760,0,31144
1703615386,1317376817,0,31145
1317376817,1703615386,0,31145
4944843142,26734751,0,31146
4944843142,26734751,0,31146
2376673760,2567329877,0,31147
2567329877,2376673760,0,31147
2567329877,2376673760,0,31148
2376673760,2567329877,0,31148
2272532297,2262347364,0,31149
2262347364,2272532297,0,31149
2262347364,2272532297,0,31149
345577416,476885908,0,31150
476885908,345577416,0,31150
476912173,345577416,0,31151
345577416,476912173,0,31151
715684887,3728451178,0,31152
715684887,3728451178,0,31152
662346307,3728451178,0,31152
446296048,446296047,0,31153
1330166326,446296048,0,31153
9704544780,445004452,0,31154
9704544780,445004452,0,31154
3365369529,2575674875,0,31155
2567329877,2376673760,0,31156
1356755246,1356755174,0,31157
1356755246,1356755174,0,31157
1356755246,1356755174,0,31157
1356755246,1356755174,0,31157
1356755246,1356755174,0,31157
300013529,1356755174,0,31157
300013529,1356755174,0,31157
300013529,1356755174,0,31157
300013529,1356755174,0,31157
3925120591,300013529,0,31157
3925120591,300013529,0,31157
300013529,3925120591,0,31157
3925120591,300013529,0,31157
3925120591,300013529,0,31157
3925120591,300013529,0,31157
3925120591,300013529,0,31157
3925120591,1938470223,0,31157
3925120591,1938470223,0,31157
3925120591,1938470223,0,31157
3925120591,1938470223,0,31157
3925120591,1938470223,0,31157
3925120591,1938470223,0,31157
3925120591,1938470223,0,31157
3925120591,1938470223,0,31157
1737562059,1635632316,0,31158
760181700,1737562059,0,31158
1737562059,760181700,0,31158
362853613,3829928040,0,31159
300792501,373850022,0,31160
300792501,373850022,0,31160
4355679826,2903165443,0,31161
1330166326,9704544780,0,31162
9704544780,1330166326,0,31162
446296048,1330166326,0,31162
1330166326,446296048,0,31162
446296048,2511807236,0,31162
446296048,2511807236,0,31162
446296048,446296047,0,31163
446296048,2511807236,0,31163
446296048,2511807236,0,31163
3236319363,3236319369,0,31164
2299546904,2923615658,0,31165
2299546904,2923615658,0,31165
3365369529,2858289018,0,31166
2567329877,2376673760,0,31167
2376673760,2567329877,0,31167
1330166326,9704544780,0,31168
1330166326,9704544780,0,31168
1703628427,1974822657,0,31169
1703628427,1703628424,0,31169
1737562059,1635632316,0,31170
2567329877,2376673760,0,31171
2376673760,2567329877,0,31171
2376673760,2567329877,0,31172
2376673760,2567329877,0,31172
10177673240,2168293894,0,31173
10177673240,2168293894,0,31173
8862172513,245347997,0,31174
245347997,8862172513,0,31174
476885906,476885908,0,31175
1380301552,1380301756,0,31176
1380301756,1380301552,0,31176
446296048,2511807236,0,31177
2120167595,373850022,0,31178
390914046,2511807206,0,31179
2511807206,390914046,0,31179
476885906,476893193,0,31180
2567329877,2376673760,0,31181
2376673760,2567329877,0,31181
1703638210,8187589356,0,31182
298510959,340311933,0,31183
476912166,470622345,0,31184
470622345,476912166,0,31184
3676150358,3676150359,0,31185
3676150358,3676150359,0,31185
3676150358,3676150359,0,31185
10177673239,289144698,0,31186
10177673239,289144698,0,31186
340311933,298510959,0,31187
298510959,6442485831,0,31187
1279182807,1703628425,0,31188
1279182807,1703628425,0,31188
2376673760,2567329877,0,31189
2376673760,2567329877,0,31189
2903165443,4355679826,0,31190
2903165443,4355679826,0,31190
2903165443,4355679826,0,31190
2903165443,4355679826,0,31190
2903165443,4355679826,0,31190
2903165443,4355679826,0,31191
2903165443,4355679826,0,31191
2903165443,4355679826,0,31191
3236319369,3236319363,0,31192
3236319363,3236319369,0,31192
2376673760,2567329877,0,31193
2376673760,2567329877,0,31193
313747908,1495209340,0,31194
313747908,1495209340,0,31194
1703615386,1317376817,0,31195
300317900,11223193303,0,31196
300317900,11223193303,0,31196
427946107,13077450262,0,31197
427946107,13077450262,0,31197
245347997,313025029,0,31198
476912166,2376673760,0,31199
476912166,2376673760,0,31199
1495209340,1495209341,0,31200
2903165443,4355679826,0,31201
2903165443,4355679826,0,31201
2903165443,4355679826,0,31201
2903165443,4355679826,0,31201
13607082551,791242753,0,31202
13607082551,791242753,0,31202
13607082552,9612057000,0,31203
9612057001,9612057000,1,31203
9612057000,9612057001,1,31203
300792503,300792502,0,31204
1300860482,289144705,0,31205
289144705,1300860482,0,31205
300792502,300792501,0,31206
300792502,300792501,0,31206
445004452,9704544780,0,31207
313747908,1495209340,0,31208
1216123393,1216123430,0,31209
1317376817,1216123430,0,31209
300792502,300792501,0,31210
300792502,300792501,0,31210
1105207522,445004447,0,31211
1216123393,1216123430,0,31212
1216123393,1216123430,0,31212
362853613,1633105726,0,31213
362853613,1633105726,0,31213
1218778658,1635632316,0,31214
1635632316,1218778658,0,31214
1635632316,1218778658,0,31214
2272532297,2262347364,0,31215
2262347364,2272532297,0,31215
2272532297,2272532297,1,31215
1105331012,445004452,0,31216
1105207469,1105207522,0,31217
3365369529,2858289018,0,31218
300792503,300792502,0,31219
300792503,300792502,0,31219
476912166,2376673760,0,31220
476912166,2376673760,0,31220
340311933,298510959,0,31221
298510959,340311933,0,31221
298510959,340311933,0,31221
313747908,1495209340,0,31222
313747912,313747908,0,31222
313747912,313747908,0,31222
2272353041,313747912,0,31222
1938470223,3925120591,0,31223
1755371981,1755371979,0,31224
3925120591,300013529,0,31225
3925120591,300013529,0,31225
476912169,476912166,0,31226
345577416,476912173,0,31227
476912173,345577416,0,31227
4355680548,5095727770,0,31228
4355680548,5095727770,0,31228
8862172513,245347997,0,31229
245347997,8862172513,0,31229
2903165443,4355679826,0,31230
2903165443,4355679826,0,31230
6997629039,4355679826,0,31230
6997629020,6997629039,0,31230
664229749,300009635,0,31231
300009635,664229749,0,31231
9612057000,9612057001,1,31232
9612057000,9612057001,1,31232
10935535577,12107510715,0,31233
12107510715,702098560,0,31233
702098560,9075214336,0,31233
1269839478,1317376817,0,31234
1317376817,1269839478,0,31234
3676085815,3676150359,0,31235
2903165443,4355679826,0,31236
4355679826,2903165443,0,31236
4355679826,2903165443,0,31236
6997629039,4355679826,0,31236
6997629039,4355679826,0,31236
6997629039,4355679826,0,31236
6997629020,6997629039,0,31236
6997629020,6997629039,0,31236
6997629020,6997629039,0,31236
6997629020,6997629039,0,31236
6997629020,6997629039,0,31236
603269198,1411690445,0,31237
603269198,1411690445,0,31237
300792502,300792501,0,31238
3305475104,293551519,0,31239
476912166,2376673760,0,31240
715684887,3728451178,0,31241
715684887,3728451178,0,31241
1279182807,1703628425,0,31242
1279182807,1703628425,0,31242
2903165443,4355679826,0,31243
1269839482,1317376817,0,31244
1269839481,1269839482,0,31244
1703628427,1703628424,0,31245
13277603302,1703628427,0,31245
1703595666,13277603302,0,31245
1703595666,13277603302,0,31245
2903165443,4355679826,0,31246
2903165443,4355679826,0,31246
4944843142,26734751,0,31247
4944843142,26734751,0,31247
1105331012,290959246,0,31248
1105331012,290959246,0,31248
390914046,290959246,0,31248
470622347,470628001,0,31249
470622347,470628001,0,31249
373850022,2120167595,0,31250
2120167595,373850022,0,31250
2120167595,380253635,0,31250
1703628427,1703628424,0,31251
1703628427,8187589356,0,31251
245347997,8862172513,0,31252
3518424706,10537177171,0,31253
9612057000,9612057001,1,31254
9612057001,9612057000,1,31254
9612057000,9612057001,1,31254
2120167595,380253635,0,31255
4001327511,2120167595,0,31255
2108017358,4001327511,0,31255
662563763,1105331012,0,31256
2903165443,4355679826,0,31257
4355679826,2903165443,0,31257
2903165443,4355679826,0,31257
2903165443,4355679826,0,31257
289144705,1300860482,0,31258
1300860482,289144705,0,31258
2120167595,380253635,0,31259
380253634,380253635,0,31259
8187589356,1703638210,0,31260
1703638210,8187589356,0,31260
3925120591,300013529,0,31261
3925120591,300013529,0,31261
470622347,476907215,0,31262
2903165443,4355679826,0,31263
298510959,6442485831,0,31264
6442485831,298510959,0,31264
1703638210,8187589356,0,31265
1974822657,1703638210,0,31265
1703628427,1974822657,0,31265
13277603302,1703628427,0,31265
1703595666,13277603302,0,31265
1703595666,13277603302,0,31265
1703595666,13277603302,0,31265
1703599207,1703595666,0,31265
1703599207,1703595671,0,31265
1703595671,603269273,0,31265
1703578192,603269273,0,31265
1703578192,1703595668,0,31265
9168680390,1703595668,0,31265
9168680390,1703595668,0,31265
1279182807,1703628425,0,31266
1279182807,1703628425,0,31266
2567329877,476912173,0,31267
2272532297,2272532297,1,31268
300317900,11223193303,0,31269
300317900,11223193303,0,31269
2272532297,2272532297,0,31270
2903165443,4355679826,0,31271
2903165443,4355679826,0,31271
1633105726,7053631753,0,31272
7053631756,7053631753,0,31272
7053631756,7053631753,0,31272
7053631756,7053631753,0,31272
6997629039,4355679826,0,31273
6997629039,4355679826,0,31273
1703595666,1703628430,0,31274
1703628430,1703595666,0,31274
3676085815,3676085814,0,31275
2262347364,2272532297,0,31276
2903165443,4355679826,0,31277
2903165443,4355679826,0,31277
1693806877,676985251,0,31278
1693806877,676985251,0,31278
2858289009,245347997,0,31279
2903165443,4355679826,0,31280
6997629039,4355679826,0,31280
9612057000,9612057001,1,31281
9612057001,9612057000,0,31281
9612057001,791242753,0,31281
298510959,340311933,0,31282
12854002311,4736821941,0,31283
4736821941,12854002311,0,31283
1703628430,1703628425,0,31284
301142220,5367538940,0,31285
301142220,5367538940,0,31285
486441973,486424550,0,31286
300792503,300792502,0,31287
300792503,300792502,0,31287
6997629039,4355679826,0,31288
6997629039,4355679826,0,31288
6997629039,4355679826,0,31289
6997629039,4355679826,0,31289
6997629039,4355679826,0,31289
2511807231,2511807236,0,31290
2511807231,2511807236,0,31290
2511807231,2511807236,0,31290
1218778658,1635632316,0,31291
1218778658,1635632316,0,31291
9168680390,1703595668,0,31292
289144691,2575674875,0,31293
289144691,2575674875,0,31293
6997629039,4355679826,0,31294
6997629039,4355679826,0,31294
1490496968,245347997,0,31295
1737744844,1737744829,0,31296
1737744844,1737744829,0,31296
3676085812,1737744844,0,31296
10803709819,2511807231,0,31297
2511807231,10803709819,0,31297
494508046,476912173,0,31298
1772706918,2575674875,0,31299
1772706918,2575674875,0,31299
1105207469,1105207522,0,31300
1105207469,1105207522,0,31300
1703628427,8187589356,0,31301
8187589356,13277603303,0,31301
13277603303,265627003,0,31301
486424567,486424550,0,31302
486424567,486424550,0,31302
2575674870,2575674875,0,31303
